Cell_name;PXD_list;parent
Abcam HeLa ZNF692 KO;False;/cellosaurus/CVCL_0030
Abcam HeLa ZNHIT6 KO;False;/cellosaurus/CVCL_0030
Abcam HeLa ZRANB1 KO;False;/cellosaurus/CVCL_0030
ACC-2;False;/cellosaurus/CVCL_0030
ACC-3;False;/cellosaurus/CVCL_0030
ACC-M;False;/cellosaurus/CVCL_6872
ACr41;False;/cellosaurus/CVCL_U181
ACr42;False;/cellosaurus/CVCL_U181
Ad-AH;False;/cellosaurus/CVCL_IY39
ADLC-5M2;False;/cellosaurus/CVCL_0030
AKI;False;/cellosaurus/CVCL_0030
AlAb;False;False
AO;False;/cellosaurus/CVCL_0030
AV3;False;/cellosaurus/CVCL_0030
Ban;False;/cellosaurus/CVCL_1906
BC-DS;False;/cellosaurus/CVCL_0164
BC-TS;False;/cellosaurus/CVCL_0164
BCaP-37;False;/cellosaurus/CVCL_0030
BCC-1/KMC;False;/cellosaurus/CVCL_0030
BEL-7402;['PXD015917'];/cellosaurus/CVCL_0030
BEL-7402/5'-DFUR;False;/cellosaurus/CVCL_5492
BEL-7402/5-FU;['PXD015917'];/cellosaurus/CVCL_5492
BEL-7404;False;/cellosaurus/CVCL_0030
BEL-7404-CP.3;False;/cellosaurus/CVCL_6568
BEL-7404-CP1;False;/cellosaurus/CVCL_IP16
BEL-7404-CP20;False;/cellosaurus/CVCL_IP08
BEL-7404-CP7.5;False;/cellosaurus/CVCL_IP07
BGC-823;False;/cellosaurus/CVCL_0030
BO #2;False;False
BrCA 5;False;/cellosaurus/CVCL_0030
BT-20;False;False
BT-B [Human HeLa contaminated cell line];False;/cellosaurus/CVCL_0030
C-33 A;False;False
C-33 B;False;False
C-4-I;False;False
C-4-II;False;False
C16;False;/cellosaurus/CVCL_0030
C666-1;False;/cellosaurus/CVCL_M597
CA #12;False;False
Ca Ski;False;False
Caco-2;['PXD001550', 'PXD005354', 'PXD018357'];False
CaES-17;False;/cellosaurus/CVCL_0030
Caki-1;['PXD003105', 'PXD005942'];False
Caki-2;['PXD000335', 'PXD003105'];False
Cali-1;False;False
Calu-1;['PXD002556'];False
Calu-2;False;False
CAMA-1;['PXD002486'];False
CaOV;False;/cellosaurus/CVCL_0030
Capan-1;['PXD003198'];False
Cates-1B;False;False
CaVe;False;/cellosaurus/CVCL_0030
CaVe K-10V;False;/cellosaurus/CVCL_8444
CellSensor ESRE-bla HeLa;False;/cellosaurus/CVCL_0030
CellSensor HSE-bla HeLa;False;/cellosaurus/CVCL_0030
CellSensor MMTV-bla HeLa;False;/cellosaurus/CVCL_0030
CellSensor T-REx FOXO3-DBE-bla HeLa;False;/cellosaurus/CVCL_0030
CellSensor T-REx NICD-CSL-bla HeLa;False;/cellosaurus/CVCL_0030
Chang Liver;False;/cellosaurus/CVCL_0030
CM-319;False;/cellosaurus/CVCL_0030
CMP [Human contaminated rectal cancer];False;/cellosaurus/CVCL_0030
CMPII C2;False;/cellosaurus/CVCL_0030
CNE-1;False;/cellosaurus/CVCL_0030
CNE-2;False;/cellosaurus/CVCL_0030
CNE-2Z;False;/cellosaurus/CVCL_6889
CNE1 SRPK1 KO;False;/cellosaurus/CVCL_6888
CNE1 SRPK1/2 KO;False;/cellosaurus/CVCL_YT54
CNE1 SRPK2 KO;False;/cellosaurus/CVCL_6888
D18T;False;/cellosaurus/CVCL_0030
D98/AH2 Clone B;False;/cellosaurus/CVCL_8190
DAPT;False;/cellosaurus/CVCL_0030
Detroit 30A;False;/cellosaurus/CVCL_0030
Detroit 562;['PXD002486'];False
Detroit 6;False;/cellosaurus/CVCL_0030
Detroit 6 clone 12;False;/cellosaurus/CVCL_2436
Detroit 98;False;/cellosaurus/CVCL_0030
Detroit 98/AG;False;/cellosaurus/CVCL_8192
Detroit 98/AGR;False;/cellosaurus/CVCL_8189
Detroit 98/AH;False;/cellosaurus/CVCL_8189
Detroit 98/AH-2;False;/cellosaurus/CVCL_8189
Detroit 98/AH-R;False;/cellosaurus/CVCL_U961
Detroit 98/Apt;False;/cellosaurus/CVCL_8192
Detroit 98S;False;/cellosaurus/CVCL_8188
DRHEp2;False;/cellosaurus/CVCL_1906
EB33;False;/cellosaurus/CVCL_0030
ED(27);False;/cellosaurus/CVCL_1909
ElCo;False;/cellosaurus/CVCL_0030
EPLC-32M1;False;/cellosaurus/CVCL_0030
EPLC-65H;False;/cellosaurus/CVCL_0030
EPLC-65M2;False;/cellosaurus/CVCL_8194
Esa-1;False;False
ESP-1;False;/cellosaurus/CVCL_0030
EUE;False;/cellosaurus/CVCL_0030
EUE6;False;/cellosaurus/CVCL_7262
F-49-1;False;/cellosaurus/CVCL_1904
F255A4;False;/cellosaurus/CVCL_0030
FaDu;['PXD002486'];False
FL;False;/cellosaurus/CVCL_0030
G-11;False;/cellosaurus/CVCL_D281
GH329;False;/cellosaurus/CVCL_0030
GH354;False;/cellosaurus/CVCL_0030
GH364;False;/cellosaurus/CVCL_0030
Girardi Heart;False;/cellosaurus/CVCL_0030
Girardi Heart clone 2;False;/cellosaurus/CVCL_2254
Girardi Heart clone 7;False;/cellosaurus/CVCL_2254
GLC-82;False;/cellosaurus/CVCL_0030
GM10321;False;/cellosaurus/CVCL_0058
GNM;False;/cellosaurus/CVCL_0030
H-494;False;/cellosaurus/CVCL_0030
H1HeLa;False;/cellosaurus/CVCL_0030
H454;False;/cellosaurus/CVCL_0030
HAC-84;False;/cellosaurus/CVCL_3371
HBT-3;False;/cellosaurus/CVCL_0030
HBT-39b;False;/cellosaurus/CVCL_0030
HBT-E;False;/cellosaurus/CVCL_D281
HCE;False;/cellosaurus/CVCL_0030
HEC-1-A;False;/cellosaurus/CVCL_1274
HEC-1-B;False;/cellosaurus/CVCL_0293
HEK/HRV;False;/cellosaurus/CVCL_M624
HeLa;['PRD000007', 'PRD000032', 'PRD000123', 'PRD000124', 'PRD000345', 'PRD000376', 'PRD000525', 'PRD000526', 'PRD000527', 'PXD000013', 'PXD000243', 'PXD000252', 'PXD000279', 'PXD000396', 'PXD000474', 'PXD000589', 'PXD000661', 'PXD000680', 'PXD000759', 'PXD000883', 'PXD000895', 'PXD000900', 'PXD000953', 'PXD000954', 'PXD000999', 'PXD001047', 'PXD001118', 'PXD001154', 'PXD001175', 'PXD001249', 'PXD001258', 'PXD001259', 'PXD001278', 'PXD001305', 'PXD001374', 'PXD001381', 'PXD001396', 'PXD001441', 'PXD001541', 'PXD001548', 'PXD001574', 'PXD001660', 'PXD001781', 'PXD001798', 'PXD001805', 'PXD001806', 'PXD001810', 'PXD001863', 'PXD001907', 'PXD002001', 'PXD002039', 'PXD002066', 'PXD002252', 'PXD002277', 'PXD002378', 'PXD002383', 'PXD002395', 'PXD002572', 'PXD002591', 'PXD002704', 'PXD002844', 'PXD002880', 'PXD003186', 'PXD003209', 'PXD003258', 'PXD003370', 'PXD003503', 'PXD003530', 'PXD003560', 'PXD003792', 'PXD003813', 'PXD003909', 'PXD003913', 'PXD003917', 'PXD003924', 'PXD004182', 'PXD004271', 'PXD004273', 'PXD004452', 'PXD004613', 'PXD004736', 'PXD004900', 'PXD004914', 'PXD004933', 'PXD004934', 'PXD004940', 'PXD004995', 'PXD005018', 'PXD005107', 'PXD005181', 'PXD005346', 'PXD005349', 'PXD005366', 'PXD005509', 'PXD005572', 'PXD005712', 'PXD005955', 'PXD006112', 'PXD006293', 'PXD012188'];False
HeLa 229;False;/cellosaurus/CVCL_0030
HeLa 292;False;/cellosaurus/CVCL_0058
HeLa 382;False;/cellosaurus/CVCL_0030
HeLa 422;False;/cellosaurus/CVCL_0030
HeLa 432;False;/cellosaurus/CVCL_0030
HeLa AG;False;/cellosaurus/CVCL_0030
HeLa ANXA11 KO;False;/cellosaurus/CVCL_0030
HeLa B;False;/cellosaurus/CVCL_0030
HeLa B-50;False;/cellosaurus/CVCL_0030
HeLa BU-25;False;/cellosaurus/CVCL_0058
HeLa C12;False;/cellosaurus/CVCL_0030
HeLa CD4+ Clone1022;False;/cellosaurus/CVCL_0030
HeLa CD4-Clone 6C;False;/cellosaurus/CVCL_0030
HeLa DH;False;/cellosaurus/CVCL_0030
HeLa E;False;/cellosaurus/CVCL_0030
HeLa EGFP-654;False;/cellosaurus/CVCL_0058
HeLa EV2;False;/cellosaurus/CVCL_0030
HeLa FLAG-SNAP-hTERT;False;/cellosaurus/CVCL_0030
HeLa FUS KO;False;/cellosaurus/CVCL_0030
HeLa GFP-LC3-RFP-LC3deltaG;False;/cellosaurus/CVCL_0030
HeLa H2B-GFP;False;/cellosaurus/CVCL_0030
HeLa His10-SUMO-2 K0-Q87R;['PXD001061', 'PXD004927', 'PXD005296'];/cellosaurus/CVCL_0030
HeLa ICRP;False;/cellosaurus/CVCL_0030
HeLa ICRP Bcl-2-mCherry;False;/cellosaurus/CVCL_9T98
HeLa ICRP Bcl-XL-mCherry;False;/cellosaurus/CVCL_9T98
HeLa ICRP FLIP-L-mCherry;False;/cellosaurus/CVCL_9T98
HeLa ICRP FLIP-S-mCherry;False;/cellosaurus/CVCL_9T98
HeLa IFITM1/2/3-KO;False;/cellosaurus/CVCL_0030
HeLa IFITM2/3-KO;False;/cellosaurus/CVCL_0030
HeLa JW36;False;/cellosaurus/CVCL_0030
HeLa K11;False;/cellosaurus/CVCL_0030
HeLa K11A-HG-1;False;/cellosaurus/CVCL_V312
HeLa Kyoto;['PXD001333', 'PXD002815', 'PXD002829', 'PXD002987'];/cellosaurus/CVCL_0030
HeLa Kyoto EGFP-alpha-tubulin/H2B-mCherry;False;/cellosaurus/CVCL_1922
HeLa Kyoto EGFP-Cap-D2;False;/cellosaurus/CVCL_1922
HeLa Kyoto EGFP-EB3;False;/cellosaurus/CVCL_1922
HeLa Kyoto EGFP-H2B;False;/cellosaurus/CVCL_1922
HeLa Kyoto EGFP-Kleisin-beta;False;/cellosaurus/CVCL_1922
HeLa Kyoto EGFP-LaminA/H2B-mCherry;False;/cellosaurus/CVCL_1922
HeLa Kyoto EGFP-LaminB1/H2B-mCherry;False;/cellosaurus/CVCL_1922
HeLa Kyoto Mad2-LAP/H2B-mCherry;False;/cellosaurus/CVCL_1922
HeLa LChm;False;/cellosaurus/CVCL_0030
HeLa M;False;/cellosaurus/CVCL_0030
HeLa M KIF13A-KO;False;/cellosaurus/CVCL_R965
HeLa M KIF13A/B-DKO;False;/cellosaurus/CVCL_R965
HeLa M KIF13B-KO;False;/cellosaurus/CVCL_R965
HeLa M Rab10-KO;False;/cellosaurus/CVCL_R965
HeLa M Rab22-DKO;False;/cellosaurus/CVCL_R965
HeLa M Rab8-DKO;False;/cellosaurus/CVCL_R965
HeLa MR;False;/cellosaurus/CVCL_0058
HeLa NEK1 KO;False;/cellosaurus/CVCL_0030
HeLa NR1;False;/cellosaurus/CVCL_0030
HeLa NucLight Green;False;/cellosaurus/CVCL_0030
HeLa NucLight Red;False;/cellosaurus/CVCL_0030
HeLa Ohio;False;/cellosaurus/CVCL_0030
HeLa P110;False;/cellosaurus/CVCL_0030
HeLa P75;False;/cellosaurus/CVCL_0030
HeLa PF;False;/cellosaurus/CVCL_0030
HeLa POM121-mCherry;False;/cellosaurus/CVCL_0030
HeLa PRDX6 KO;False;/cellosaurus/CVCL_0030
HeLa PurRII7;False;/cellosaurus/CVCL_0058
HeLa R19;False;/cellosaurus/CVCL_0030
HeLa R19 FlpIn TREx;False;/cellosaurus/CVCL_M763
HeLa R19 FlpIn TREx H2B-Cherry/NS3-CMPK-hLBR1TM-mEGFP;False;/cellosaurus/CVCL_UR50
HeLa S3;['PRD000146', 'PXD000212', 'PXD000674', 'PXD000964', 'PXD001200', 'PXD001385', 'PXD001592', 'PXD002436', 'PXD002802', 'PXD003346', 'PXD003709', 'PXD004655', 'PXD006322'];/cellosaurus/CVCL_0030
HeLa S3 (sc);False;/cellosaurus/CVCL_0058
HeLa S3 9IV;False;/cellosaurus/CVCL_0058
HeLa S3 AGO2KO;False;/cellosaurus/CVCL_0058
HeLa S3 EGFP-alpha-tubulin/H2B-mCherry;False;/cellosaurus/CVCL_0058
HeLa S3 EGFP-H2B;False;/cellosaurus/CVCL_0058
HeLa S3 mer-;False;/cellosaurus/CVCL_0058
HeLa S3 Tet-Off;False;/cellosaurus/CVCL_0058
HeLa S3/HA-E2F1;False;/cellosaurus/CVCL_0058
HeLa SIGMAR1 KO;False;/cellosaurus/CVCL_0030
HeLa SilenciX ABL1;False;/cellosaurus/CVCL_0030
HeLa SilenciX ADAM17;False;/cellosaurus/CVCL_0030
HeLa SilenciX AKT1;False;/cellosaurus/CVCL_0030
HeLa SilenciX APE1;False;/cellosaurus/CVCL_0030
HeLa SilenciX Argonaute 2;False;/cellosaurus/CVCL_0030
HeLa SilenciX Artemis;False;/cellosaurus/CVCL_0030
HeLa SilenciX ATM;False;/cellosaurus/CVCL_0030
HeLa SilenciX ATP6AP2;False;/cellosaurus/CVCL_0030
HeLa SilenciX ATR;False;/cellosaurus/CVCL_0030
HeLa SilenciX BAP1;False;/cellosaurus/CVCL_0030
HeLa SilenciX BAX;False;/cellosaurus/CVCL_0030
HeLa SilenciX BCL2;False;/cellosaurus/CVCL_0030
HeLa SilenciX BID;False;/cellosaurus/CVCL_0030
HeLa SilenciX BLM;False;/cellosaurus/CVCL_0030
HeLa SilenciX BRCA1;False;/cellosaurus/CVCL_0030
HeLa SilenciX BRCA2;False;/cellosaurus/CVCL_0030
HeLa SilenciX BTG2;False;/cellosaurus/CVCL_0030
HeLa SilenciX Caspase 3;False;/cellosaurus/CVCL_0030
HeLa SilenciX Caspase 9;False;/cellosaurus/CVCL_0030
HeLa SilenciX CDK2;False;/cellosaurus/CVCL_0030
HeLa SilenciX Control;False;/cellosaurus/CVCL_0030
HeLa SilenciX COX2;False;/cellosaurus/CVCL_0030
HeLa SilenciX CTNNB1;False;/cellosaurus/CVCL_0030
HeLa SilenciX DDB2;False;/cellosaurus/CVCL_0030
HeLa SilenciX DIABLO;False;/cellosaurus/CVCL_0030
HeLa SilenciX DNA-PKcs;False;/cellosaurus/CVCL_0030
HeLa SilenciX ERCC1;False;/cellosaurus/CVCL_0030
HeLa SilenciX Exportin 5;False;/cellosaurus/CVCL_0030
HeLa SilenciX FADD;False;/cellosaurus/CVCL_0030
HeLa SilenciX FancD2;False;/cellosaurus/CVCL_0030
HeLa SilenciX FEN1;False;/cellosaurus/CVCL_0030
HeLa SilenciX GNAQ;False;/cellosaurus/CVCL_0030
HeLa SilenciX GPS1;False;/cellosaurus/CVCL_0030
HeLa SilenciX GPX8;False;/cellosaurus/CVCL_0030
HeLa SilenciX HDAC1;False;/cellosaurus/CVCL_0030
HeLa SilenciX HIF1A;False;/cellosaurus/CVCL_0030
HeLa SilenciX Hif2alpha;False;/cellosaurus/CVCL_0030
HeLa SilenciX HMG1L1;False;/cellosaurus/CVCL_0030
HeLa SilenciX HMGB1;False;/cellosaurus/CVCL_0030
HeLa SilenciX HR23A;False;/cellosaurus/CVCL_0030
HeLa SilenciX HR23B;False;/cellosaurus/CVCL_0030
HeLa SilenciX HuR;False;/cellosaurus/CVCL_0030
HeLa SilenciX KIN17;False;/cellosaurus/CVCL_0030
HeLa SilenciX LigI;False;/cellosaurus/CVCL_0030
HeLa SilenciX LigIII;False;/cellosaurus/CVCL_0030
HeLa SilenciX LigIV;False;/cellosaurus/CVCL_0030
HeLa SilenciX MAPK1;False;/cellosaurus/CVCL_0030
HeLa SilenciX MCU;False;/cellosaurus/CVCL_0030
HeLa SilenciX MLH1;False;/cellosaurus/CVCL_0030
HeLa SilenciX MRE11;False;/cellosaurus/CVCL_0030
HeLa SilenciX MSH2;False;/cellosaurus/CVCL_0030
HeLa SilenciX MTERFD2;False;/cellosaurus/CVCL_0030
HeLa SilenciX NBS1;False;/cellosaurus/CVCL_0030
HeLa SilenciX NCL;False;/cellosaurus/CVCL_0030
HeLa SilenciX NEIL1;False;/cellosaurus/CVCL_0030
HeLa SilenciX NF1;False;/cellosaurus/CVCL_0030
HeLa SilenciX NRF2;False;/cellosaurus/CVCL_0030
HeLa SilenciX NUDCD1;False;/cellosaurus/CVCL_0030
HeLa SilenciX Ogg1;False;/cellosaurus/CVCL_0030
HeLa SilenciX p21;False;/cellosaurus/CVCL_0030
HeLa SilenciX p53;False;/cellosaurus/CVCL_0030
HeLa SilenciX PARG;False;/cellosaurus/CVCL_0030
HeLa SilenciX PARP1;False;/cellosaurus/CVCL_0030
HeLa SilenciX PARP2;False;/cellosaurus/CVCL_0030
HeLa SilenciX PCNA;False;/cellosaurus/CVCL_0030
HeLa SilenciX PIK3CD;False;/cellosaurus/CVCL_0030
HeLa SilenciX PKCalpha;False;/cellosaurus/CVCL_0030
HeLa SilenciX PolH;False;/cellosaurus/CVCL_0030
HeLa SilenciX PRDX1;False;/cellosaurus/CVCL_0030
HeLa SilenciX PRDX2;False;/cellosaurus/CVCL_0030
HeLa SilenciX Rad50;False;/cellosaurus/CVCL_0030
HeLa SilenciX Rad54A;False;/cellosaurus/CVCL_0030
HeLa SilenciX Rad54B;False;/cellosaurus/CVCL_0030
HeLa SilenciX RB;False;/cellosaurus/CVCL_0030
HeLa SilenciX RHOQ;False;/cellosaurus/CVCL_0030
HeLa SilenciX Septin 9;False;/cellosaurus/CVCL_0030
HeLa SilenciX SIRT1;False;/cellosaurus/CVCL_0030
HeLa SilenciX SNAPIN;False;/cellosaurus/CVCL_0030
HeLa SilenciX SOD2;False;/cellosaurus/CVCL_0030
HeLa SilenciX SORCIN;False;/cellosaurus/CVCL_0030
HeLa SilenciX SSX2IP;False;/cellosaurus/CVCL_0030
HeLa SilenciX STAT1;False;/cellosaurus/CVCL_0030
HeLa SilenciX THTPA;False;/cellosaurus/CVCL_0030
HeLa SilenciX TMSB4X;False;/cellosaurus/CVCL_0030
HeLa SilenciX TNFR1;False;/cellosaurus/CVCL_0030
HeLa SilenciX TP53BP1;False;/cellosaurus/CVCL_0030
HeLa SilenciX TRAILR2;False;/cellosaurus/CVCL_0030
HeLa SilenciX TRIO;False;/cellosaurus/CVCL_0030
HeLa SilenciX TXNRD2;False;/cellosaurus/CVCL_0030
HeLa SilenciX USP11;False;/cellosaurus/CVCL_0030
HeLa SilenciX USP14;False;/cellosaurus/CVCL_0030
HeLa SilenciX USP19;False;/cellosaurus/CVCL_0030
HeLa SilenciX USP7;False;/cellosaurus/CVCL_0030
HeLa SilenciX USP9X;False;/cellosaurus/CVCL_0030
HeLa SilenciX WDR8;False;/cellosaurus/CVCL_0030
HeLa SilenciX WIP1;False;/cellosaurus/CVCL_0030
HeLa SilenciX XIAP;False;/cellosaurus/CVCL_0030
HeLa SilenciX XLF;False;/cellosaurus/CVCL_0030
HeLa SilenciX XPA;False;/cellosaurus/CVCL_0030
HeLa SilenciX XPC;False;/cellosaurus/CVCL_0030
HeLa SilenciX XPF;False;/cellosaurus/CVCL_0030
HeLa SilenciX XRCC1;False;/cellosaurus/CVCL_0030
HeLa SilenciX XRCC4;False;/cellosaurus/CVCL_0030
HeLa SimpleCell O-GalNAc;False;/cellosaurus/CVCL_0030
HeLa SOD1 KO;False;/cellosaurus/CVCL_0030
HeLa SS6;False;/cellosaurus/CVCL_0030
HeLa Tet-Off;False;/cellosaurus/CVCL_0030
HeLa Tet-On;False;/cellosaurus/CVCL_0030
HeLa Tet-On 3G;False;/cellosaurus/CVCL_0030
HeLa Tet-On Advanced;False;/cellosaurus/CVCL_0030
HeLa TG;False;/cellosaurus/CVCL_0030
HeLa TG Cap;False;/cellosaurus/CVCL_0030
HeLa TK-;False;/cellosaurus/CVCL_0030
HeLa tTS;False;/cellosaurus/CVCL_0030
HeLa TUBA4A KO;False;/cellosaurus/CVCL_0030
HeLa(tTA)1;False;/cellosaurus/CVCL_0030
HeLa-2T;False;/cellosaurus/CVCL_0058
HeLa-80;False;/cellosaurus/CVCL_0030
HeLa-AC free;False;/cellosaurus/CVCL_0030
HeLa-ACE2;False;/cellosaurus/CVCL_1276
HeLa-ACE2-TMPRSS2;False;/cellosaurus/CVCL_1276
HeLa-APL;False;/cellosaurus/CVCL_0030
HeLa-APOBEC3G;False;/cellosaurus/CVCL_0030
HeLa-Cas9-527;False;/cellosaurus/CVCL_0030
HeLa-Cas9-528;False;/cellosaurus/CVCL_0030
HeLa-Cas9-529;False;/cellosaurus/CVCL_0030
HeLa-Cas9-530;False;/cellosaurus/CVCL_0030
HeLa-Cas9-531;False;/cellosaurus/CVCL_0030
HeLa-Cas9-532;False;/cellosaurus/CVCL_0030
HeLa-Cas9-533;False;/cellosaurus/CVCL_0030
HeLa-Cas9-534;False;/cellosaurus/CVCL_0030
HeLa-Cas9-535;False;/cellosaurus/CVCL_0030
HeLa-Cas9-536;False;/cellosaurus/CVCL_0030
HeLa-Cas9-537;False;/cellosaurus/CVCL_0030
HeLa-CD14;False;/cellosaurus/CVCL_0030
HeLa-Difluo hLC3;False;/cellosaurus/CVCL_0030
HeLa-EM2-11ht;False;/cellosaurus/CVCL_0030
HeLa-env-Eli;False;/cellosaurus/CVCL_0030
HeLa-env-IIIB;False;/cellosaurus/CVCL_0030
HeLa-env-Mal;False;/cellosaurus/CVCL_0030
HeLa-G63;False;/cellosaurus/CVCL_0030
HeLa-LAV;False;/cellosaurus/CVCL_S495
HeLa-LTRHIV-1-Luc;False;/cellosaurus/CVCL_0030
HeLa-Luc;False;/cellosaurus/CVCL_0030
HeLa-luc;False;/cellosaurus/CVCL_0030
HeLa-MAGI;False;/cellosaurus/CVCL_0030
HeLa-MAGI-CCR5;False;/cellosaurus/CVCL_D259
HeLa-mCAT#8;False;/cellosaurus/CVCL_0030
HeLa-mCAT#8 TAL-B4G5#2;False;/cellosaurus/CVCL_B3SU
HeLa-mCAT#8 TAL-CE#1;False;/cellosaurus/CVCL_B3SU
HeLa-mCAT#8 TAL-CE#14;False;/cellosaurus/CVCL_B3SU
HeLa-mCAT#8 TAL-CE#14-UG#2;False;/cellosaurus/CVCL_B3SZ
HeLa-mCAT#8 TAL-CE#3;False;/cellosaurus/CVCL_B3SU
HeLa-mCAT#8 TAL-CERS2#13;False;/cellosaurus/CVCL_B3SU
HeLa-mCAT#8 TAL-CERS2#16;False;/cellosaurus/CVCL_B3SU
HeLa-mCAT#8 TAL-CERS2#18;False;/cellosaurus/CVCL_B3SU
HeLa-mCAT#8 TAL-CERS2#18-CERT#10;False;/cellosaurus/CVCL_B3SX
HeLa-mCAT#8 TAL-UG#3;False;/cellosaurus/CVCL_B3SU
HeLa-mCAT#8 TAL-UG#7;False;/cellosaurus/CVCL_B3SU
HeLa-Mitotrap;False;/cellosaurus/CVCL_R965
HeLa-Mitotrap-Ap1g1-FKBP;False;/cellosaurus/CVCL_AR66
HeLa-Mitotrap-Ap2a2-FKBP;False;/cellosaurus/CVCL_AR66
HeLa-Mitotrap-GGA2-FKBP;False;/cellosaurus/CVCL_AR66
HeLa-Munc18b;False;/cellosaurus/CVCL_0030
HeLa-Mx2/EGFP C5G6;False;/cellosaurus/CVCL_0030
HeLa-Mx2/EGFP C6C3;False;/cellosaurus/CVCL_0030
HeLa-R;False;/cellosaurus/CVCL_0030
HeLa-R5;False;/cellosaurus/CVCL_IY74
HeLa-RR-B51S;False;/cellosaurus/CVCL_0030
HeLa-SHMT2-shSHMT2;['PXD004629', 'PXD004954'];/cellosaurus/CVCL_D587
HeLa-T4+;False;/cellosaurus/CVCL_0030
HeLa-T8+;False;/cellosaurus/CVCL_0030
HeLa-tat-III;False;/cellosaurus/CVCL_0030
HeLa-tat-III/CMV/d1EGFP;False;/cellosaurus/CVCL_1H25
HeLa-tat-III/LTR/d1EGFP;False;/cellosaurus/CVCL_1H25
HeLa-TMPRSS2;False;/cellosaurus/CVCL_1276
HeLa-UGT1A9;False;/cellosaurus/CVCL_0030
HeLa-X4;False;/cellosaurus/CVCL_IY74
HeLa.EpoA9;False;/cellosaurus/CVCL_0030
HeLa.EpoB1.8;False;/cellosaurus/CVCL_0030
HeLa.P3;False;/cellosaurus/CVCL_0030
HeLa.P3(S);False;/cellosaurus/CVCL_2937
HeLa/CMV-Luc;False;/cellosaurus/CVCL_0030
HeLa/crmA;False;/cellosaurus/CVCL_0030
HeLa/DDP;False;/cellosaurus/CVCL_0030
HeLa/Fucci;False;/cellosaurus/CVCL_0030
HeLa/Fucci(CA)2;False;/cellosaurus/CVCL_0058
HeLa/Fucci(CA)5;False;/cellosaurus/CVCL_0058
HeLa/Fucci(SA)5;False;/cellosaurus/CVCL_0058
HeLa/Fucci(SCA)2;False;/cellosaurus/CVCL_0030
HeLa/Fucci2;False;/cellosaurus/CVCL_0030
HeLa/GFP;False;/cellosaurus/CVCL_0030
HeLa/GSTP1;False;/cellosaurus/CVCL_0030
HeLa/MMTV-luc;False;/cellosaurus/CVCL_0030
HeLa/NFAT-luc;False;/cellosaurus/CVCL_0030
HeLa/NFkB-luc;False;/cellosaurus/CVCL_0030
HeLa/PTX;False;/cellosaurus/CVCL_0030
HeLa/SN1;False;/cellosaurus/CVCL_0030
HeLa/SN10;False;/cellosaurus/CVCL_0030
HeLa/SN100;['PXD002378'];/cellosaurus/CVCL_JQ53
HeLa/SRF-luc;False;/cellosaurus/CVCL_0030
HeLa/STAT1-luc;False;/cellosaurus/CVCL_0030
HeLa/STAT3-luc;False;/cellosaurus/CVCL_0030
HeLa1.3;False;/cellosaurus/CVCL_B5D9
HeLa1.3 hTR-50-3xMS2;False;/cellosaurus/CVCL_B5DA
HeLa1.3 hTR-50-3xMS2 TCAB1-/-;False;/cellosaurus/CVCL_B5DF
HeLa1.3 hTR-50-3xMS2 TERT-/-;False;/cellosaurus/CVCL_B5DF
HeLa9903;False;/cellosaurus/CVCL_0030
HeLaI;False;/cellosaurus/CVCL_0030
HeLaII;False;/cellosaurus/CVCL_0030
HeLap121G;False;/cellosaurus/CVCL_0030
HeLaRC32;False;/cellosaurus/CVCL_0030
HeLaSF;False;/cellosaurus/CVCL_0030
HELN;False;/cellosaurus/CVCL_0030
HEp-2;['PXD006201', 'PXD013072', 'PXD014913'];/cellosaurus/CVCL_0030
HEp-2 clone 2B;False;/cellosaurus/CVCL_1906
Hep-2 TPFR;False;/cellosaurus/CVCL_1906
HEp-2-NS1;False;/cellosaurus/CVCL_1906
HEp-2C;False;/cellosaurus/CVCL_1906
HEp2-Mx2/EGFP L1D7;False;/cellosaurus/CVCL_1906
HEp2-Mx2/EGFP L1G5;False;/cellosaurus/CVCL_1906
HES [Human contaminated endometrial epithelial];False;/cellosaurus/CVCL_1909
HGELN;False;/cellosaurus/CVCL_0030
HK-2xCRISPR-CAP-D2-mEGFP #272-78;False;/cellosaurus/CVCL_1922
HK-2xZFN-mEGFP-Nup107;False;/cellosaurus/CVCL_1922
HK-CRISPR-CAP-D3-mEGFP #16;False;/cellosaurus/CVCL_1922
HK-CRISPR-CAP-H-mEGFP #86;False;/cellosaurus/CVCL_1922
HK-CRISPR-CAP-H2-mEGFP #67;False;/cellosaurus/CVCL_1922
HK-CRISPR-mEGFP-CAP-H2;False;/cellosaurus/CVCL_1922
HK-CRISPR-NUP205-mEGFP #81;False;/cellosaurus/CVCL_1922
HK-ZFN-AURKB-mEGFP;False;/cellosaurus/CVCL_1922
HK-ZFN-AURKB-mEGFP/ZFN-INCENP-mCherry;False;/cellosaurus/CVCL_1922
HK-ZFN-mEGFP-CAP-H;False;/cellosaurus/CVCL_1922
HK-ZFN-SMC4-mEGFP;False;/cellosaurus/CVCL_1922
HL-7702BaPT;False;/cellosaurus/CVCL_6926
HL111783;False;/cellosaurus/CVCL_0030
HL2/3;False;/cellosaurus/CVCL_0030
HL3T1;False;/cellosaurus/CVCL_0030
HLCD4-CAT;False;/cellosaurus/CVCL_S495
HLfB;False;/cellosaurus/CVCL_0030
HLM1;False;/cellosaurus/CVCL_S495
