"Mouse orthology confidence [0 low, 1 high]",Mouse protein or transcript stable ID,%id. target Mouse gene identical to query gene,Protein stable ID
1,ENSMUSP00000022831,78.9086,ENSP00000251343
1,ENSMUSP00000022831,78.9086,ENSP00000451106
1,ENSMUSP00000022831,78.9086,ENSP00000450799
1,ENSMUSP00000101515,66.4234,ENSP00000279147
1,ENSMUSP00000101515,66.4234,ENSP00000446129
1,ENSMUSP00000116235,91.5074,ENSP00000242783
1,ENSMUSP00000116235,91.5074,ENSP00000343325
1,ENSMUSP00000025714,89.9254,ENSP00000360768
1,ENSMUSP00000025714,89.9254,ENSP00000389182
1,ENSMUSP00000033965,98.3327,ENSP00000424226
0,ENSMUSP00000131573,95.6144,ENSP00000261609
1,ENSMUSP00000028162,83.0239,ENSP00000345341
1,ENSMUSP00000022834,74.0891,ENSP00000250378
1,ENSMUSP00000022834,74.0891,ENSP00000206446
1,ENSMUSP00000126961,93.2443,ENSP00000489579
1,ENSMUSP00000126961,93.2443,ENSP00000314363
1,ENSMUSP00000126961,93.2443,ENSP00000343658
0,ENSMUSP00000033044,80.9829,ENSP00000317579
0,ENSMUSP00000033044,80.9829,ENSP00000398074
1,ENSMUSP00000148776,84.6652,ENSP00000311257
1,ENSMUSP00000011029,80.1724,ENSP00000372005
1,ENSMUSP00000011029,80.1724,ENSP00000420767
1,ENSMUSP00000011029,80.1724,ENSP00000419191
1,ENSMUSP00000143523,67.0623,ENSP00000450377
1,ENSMUSP00000143523,67.0623,ENSP00000347620
1,ENSMUSP00000143523,67.0623,ENSP00000447731
1,ENSMUSP00000097324,64.1593,ENSP00000223273
1,ENSMUSP00000097324,64.1593,ENSP00000395777
0,ENSMUSP00000015585,59.3496,ENSP00000216338
0,ENSMUSP00000022757,57.3171,ENSP00000216338
0,ENSMUSP00000086978,57.3171,ENSP00000216338
0,ENSMUSP00000015578,57.7236,ENSP00000216338
0,ENSMUSP00000015587,56.9106,ENSP00000216338
0,ENSMUSP00000015581,60.9756,ENSP00000216338
0,ENSMUSP00000080742,56.9106,ENSP00000216338
0,ENSMUSP00000015585,59.3496,ENSP00000371988
0,ENSMUSP00000022757,57.3171,ENSP00000371988
0,ENSMUSP00000086978,57.3171,ENSP00000371988
0,ENSMUSP00000015578,57.7236,ENSP00000371988
0,ENSMUSP00000015587,56.9106,ENSP00000371988
0,ENSMUSP00000015581,60.9756,ENSP00000371988
0,ENSMUSP00000080742,56.9106,ENSP00000371988
0,ENSMUSP00000062660,81.1111,ENSP00000427463
0,ENSMUSP00000051250,81.1111,ENSP00000427463
1,ENSMUSP00000081819,50.6862,ENSP00000299481
0,ENSMUSP00000050267,80.1282,ENSP00000327738
1,ENSMUSP00000009003,99.5146,ENSP00000005257
0,ENSMUSP00000015585,61.1336,ENSP00000216341
0,ENSMUSP00000022757,53.0364,ENSP00000216341
0,ENSMUSP00000086978,53.0364,ENSP00000216341
0,ENSMUSP00000015578,55.8704,ENSP00000216341
0,ENSMUSP00000015587,51.417,ENSP00000216341
1,ENSMUSP00000015581,68.0162,ENSP00000216341
0,ENSMUSP00000080742,56.6802,ENSP00000216341
1,ENSMUSP00000063335,97.5143,ENSP00000301459
1,ENSMUSP00000034029,92.2717,ENSP00000425354
1,ENSMUSP00000034029,92.2717,ENSP00000496976
1,ENSMUSP00000034029,92.2717,ENSP00000427259
1,ENSMUSP00000034029,92.2717,ENSP00000425281
1,ENSMUSP00000034029,92.2717,ENSP00000498969
1,ENSMUSP00000034029,92.2717,ENSP00000315011
1,ENSMUSP00000034029,92.2717,ENSP00000351359
1,ENSMUSP00000125492,92.5843,ENSP00000283871
1,ENSMUSP00000075070,76.3713,ENSP00000413179
1,ENSMUSP00000075070,76.3713,ENSP00000391369
1,ENSMUSP00000025675,97.8903,ENSP00000367024
1,ENSMUSP00000025675,97.8903,ENSP00000442055
1,ENSMUSP00000117805,87.0809,ENSP00000366326
1,ENSMUSP00000117805,87.0809,ENSP00000393896
1,ENSMUSP00000015583,67.8431,ENSP00000216336
1,ENSMUSP00000156593,87.5676,ENSP00000244711
1,ENSMUSP00000084837,89.4641,ENSP00000354957
1,ENSMUSP00000106005,69.5489,ENSP00000409964
1,ENSMUSP00000106005,69.5489,ENSP00000423312
0,ENSMUSP00000129678,98.154,ENSP00000450683
0,ENSMUSP00000129678,98.154,ENSP00000451648
0,ENSMUSP00000129678,98.154,ENSP00000451672
0,ENSMUSP00000129678,98.154,ENSP00000281127
0,ENSMUSP00000129678,98.154,ENSP00000394426
1,ENSMUSP00000071743,96.5969,ENSP00000313995
1,ENSMUSP00000083281,100,ENSP00000263270
1,ENSMUSP00000083281,100,ENSP00000470898
1,ENSMUSP00000040717,68.1159,ENSP00000321260
1,ENSMUSP00000146256,68.0751,ENSP00000219789
1,ENSMUSP00000146256,68.0751,ENSP00000457340
1,ENSMUSP00000146256,68.0751,ENSP00000457339
1,ENSMUSP00000146256,68.0751,ENSP00000454453
1,ENSMUSP00000112930,89.8383,ENSP00000349677
1,ENSMUSP00000112930,89.8383,ENSP00000350153
1,ENSMUSP00000112930,89.8383,ENSP00000425570
1,ENSMUSP00000112930,89.8383,ENSP00000423421
1,ENSMUSP00000112930,89.8383,ENSP00000420920
1,ENSMUSP00000112930,89.8383,ENSP00000426716
1,ENSMUSP00000112930,89.8383,ENSP00000423606
1,ENSMUSP00000112930,89.8383,ENSP00000426318
1,ENSMUSP00000112930,89.8383,ENSP00000425502
1,ENSMUSP00000112930,89.8383,ENSP00000426177
1,ENSMUSP00000112930,89.8383,ENSP00000411344
1,ENSMUSP00000112930,89.8383,ENSP00000444789
1,ENSMUSP00000039507,85.2308,ENSP00000255681
1,ENSMUSP00000147237,73.4092,ENSP00000453634
1,ENSMUSP00000147237,73.4092,ENSP00000378026
1,ENSMUSP00000147237,73.4092,ENSP00000354718
1,ENSMUSP00000038166,91.0714,ENSP00000295588
1,ENSMUSP00000081531,95.0689,ENSP00000280333
1,ENSMUSP00000113864,84.9624,ENSP00000411992
1,ENSMUSP00000113864,84.9624,ENSP00000394692
1,ENSMUSP00000113864,84.9624,ENSP00000281703
1,ENSMUSP00000113864,84.9624,ENSP00000445064
1,ENSMUSP00000096280,87.0614,ENSP00000346532
1,ENSMUSP00000096280,87.0614,ENSP00000344429
1,ENSMUSP00000096280,87.0614,ENSP00000367394
1,ENSMUSP00000096280,87.0614,ENSP00000337261
1,ENSMUSP00000052755,91.189,ENSP00000341351
1,ENSMUSP00000052755,91.189,ENSP00000451551
1,ENSMUSP00000052755,91.189,ENSP00000452052
1,ENSMUSP00000052755,91.189,ENSP00000451845
1,ENSMUSP00000092700,79.9373,ENSP00000334452
1,ENSMUSP00000025918,97.4217,ENSP00000351646
1,ENSMUSP00000025918,97.4217,ENSP00000305958
1,ENSMUSP00000025918,97.4217,ENSP00000445957
1,ENSMUSP00000156646,75.6757,ENSP00000244496
0,ENSMUSP00000149339,78.75,ENSP00000334068
1,ENSMUSP00000149048,67.6101,ENSP00000363911
1,ENSMUSP00000035026,86.9986,ENSP00000286349
1,ENSMUSP00000149048,71.0692,ENSP00000438815
1,ENSMUSP00000149048,74.5283,ENSP00000259362
1,ENSMUSP00000015391,83.4008,ENSP00000363899
1,ENSMUSP00000103293,75.7085,ENSP00000363899
1,ENSMUSP00000003642,94.3457,ENSP00000418759
1,ENSMUSP00000003642,94.3457,ENSP00000395806
1,ENSMUSP00000003642,94.3457,ENSP00000340221
1,ENSMUSP00000003642,94.3457,ENSP00000410358
1,ENSMUSP00000003642,94.3457,ENSP00000259708
1,ENSMUSP00000003642,94.3457,ENSP00000418031
1,ENSMUSP00000003642,94.3457,ENSP00000377620
1,ENSMUSP00000093843,75.614,ENSP00000072516
1,ENSMUSP00000093843,75.614,ENSP00000401132
1,ENSMUSP00000093843,75.614,ENSP00000390541
1,ENSMUSP00000093843,75.614,ENSP00000409352
1,ENSMUSP00000093843,75.614,ENSP00000387371
1,ENSMUSP00000093843,75.614,ENSP00000416296
1,ENSMUSP00000093843,75.614,ENSP00000345829
1,ENSMUSP00000093843,75.614,ENSP00000314807
1,ENSMUSP00000093843,75.614,ENSP00000408893
1,ENSMUSP00000093843,75.614,ENSP00000412053
1,ENSMUSP00000143044,69.8294,ENSP00000350686
1,ENSMUSP00000143044,69.8294,ENSP00000437807
1,ENSMUSP00000143044,69.8294,ENSP00000438551
1,ENSMUSP00000068731,85.159,ENSP00000386229
0,ENSMUSP00000158794,79.8038,ENSP00000447378
0,ENSMUSP00000158794,79.8038,ENSP00000482292
1,ENSMUSP00000030010,95.3118,ENSP00000363868
1,ENSMUSP00000085775,98.1148,ENSP00000263519
1,ENSMUSP00000085775,98.1148,ENSP00000343886
1,ENSMUSP00000085775,98.1148,ENSP00000359205
1,ENSMUSP00000085775,98.1148,ENSP00000352062
1,ENSMUSP00000085775,98.1148,ENSP00000377425
1,ENSMUSP00000057781,64.9485,ENSP00000349459
0,ENSMUSP00000099893,46.5909,ENSP00000340887
1,ENSMUSP00000101947,81.2821,ENSP00000311447
1,ENSMUSP00000101947,81.2821,ENSP00000388036
1,ENSMUSP00000101947,81.2821,ENSP00000456801
1,ENSMUSP00000134337,65.2174,ENSP00000473282
1,ENSMUSP00000134337,65.2174,ENSP00000357901
1,ENSMUSP00000134337,65.2174,ENSP00000357898
1,ENSMUSP00000153384,72.2338,ENSP00000411850
1,ENSMUSP00000153384,72.2338,ENSP00000496666
1,ENSMUSP00000153384,72.2338,ENSP00000386988
1,ENSMUSP00000153384,72.2338,ENSP00000343747
0,ENSMUSP00000015723,87.037,ENSP00000327758
0,ENSMUSP00000015723,87.037,ENSP00000395378
0,ENSMUSP00000015723,87.037,ENSP00000427906
1,ENSMUSP00000113270,79.4618,ENSP00000206595
1,ENSMUSP00000070200,95.1923,ENSP00000306662
1,ENSMUSP00000055079,56.3636,ENSP00000305596
1,ENSMUSP00000048148,93.4066,ENSP00000452068
1,ENSMUSP00000048148,93.4066,ENSP00000329200
1,ENSMUSP00000048148,93.4066,ENSP00000441515
1,ENSMUSP00000125078,82.6531,ENSP00000350869
1,ENSMUSP00000125078,82.6531,ENSP00000421212
1,ENSMUSP00000125078,82.6531,ENSP00000424495
0,ENSMUSP00000142003,2.14233,ENSP00000357789
1,ENSMUSP00000032924,94.2249,ENSP00000311202
1,ENSMUSP00000032924,94.2249,ENSP00000455785
1,ENSMUSP00000005923,93.9394,ENSP00000290541
1,ENSMUSP00000125007,73.6336,ENSP00000349568
1,ENSMUSP00000101588,67.2566,ENSP00000308383
1,ENSMUSP00000101588,67.2566,ENSP00000371194
1,ENSMUSP00000101588,67.2566,ENSP00000383932
1,ENSMUSP00000101588,67.2566,ENSP00000384022
1,ENSMUSP00000101588,67.2566,ENSP00000484140
1,ENSMUSP00000058697,84.3333,ENSP00000263390
1,ENSMUSP00000058697,84.3333,ENSP00000484490
1,ENSMUSP00000034689,95.092,ENSP00000247970
0,ENSMUSP00000139143,90.1841,ENSP00000247970
1,ENSMUSP00000034689,95.092,ENSP00000466962
0,ENSMUSP00000139143,90.1841,ENSP00000466962
1,ENSMUSP00000113647,83.75,ENSP00000388485
1,ENSMUSP00000113647,83.75,ENSP00000279396
1,ENSMUSP00000113647,83.75,ENSP00000456960
1,ENSMUSP00000113647,83.75,ENSP00000459813
1,ENSMUSP00000113647,83.75,ENSP00000457492
1,ENSMUSP00000048736,88.1148,ENSP00000302846
1,ENSMUSP00000014747,91.8367,ENSP00000497310
1,ENSMUSP00000114173,78.4722,ENSP00000384004
1,ENSMUSP00000031414,90.8784,ENSP00000403524
1,ENSMUSP00000130560,79.5556,ENSP00000328083
1,ENSMUSP00000146105,85.782,ENSP00000262887
1,ENSMUSP00000026008,97.2777,ENSP00000496301
1,ENSMUSP00000143362,97.7778,ENSP00000322087
1,ENSMUSP00000143362,97.7778,ENSP00000358519
1,ENSMUSP00000087371,89.2541,ENSP00000265022
1,ENSMUSP00000087371,89.2541,ENSP00000339777
1,ENSMUSP00000087371,89.2541,ENSP00000371599
1,ENSMUSP00000148117,78.5894,ENSP00000366506
1,ENSMUSP00000148117,78.5894,ENSP00000231683
1,ENSMUSP00000029444,96.0071,ENSP00000351250
1,ENSMUSP00000029444,96.0071,ENSP00000358556
1,ENSMUSP00000104938,90.1989,ENSP00000370372
1,ENSMUSP00000021335,95.4829,ENSP00000443010
1,ENSMUSP00000021335,95.4829,ENSP00000390783
1,ENSMUSP00000021335,95.4829,ENSP00000379870
1,ENSMUSP00000084846,94.4976,ENSP00000455700
0,ENSMUSP00000079022,81.3397,ENSP00000455700
0,ENSMUSP00000077687,89.2345,ENSP00000455700
1,ENSMUSP00000084846,94.4976,ENSP00000455800
0,ENSMUSP00000079022,81.3397,ENSP00000455800
0,ENSMUSP00000077687,89.2345,ENSP00000455800
1,ENSMUSP00000084846,94.4976,ENSP00000400452
0,ENSMUSP00000079022,81.3397,ENSP00000400452
0,ENSMUSP00000077687,89.2345,ENSP00000400452
1,ENSMUSP00000084846,94.4976,ENSP00000496166
0,ENSMUSP00000079022,81.3397,ENSP00000496166
0,ENSMUSP00000077687,89.2345,ENSP00000496166
1,ENSMUSP00000084846,94.4976,ENSP00000494188
0,ENSMUSP00000079022,81.3397,ENSP00000494188
0,ENSMUSP00000077687,89.2345,ENSP00000494188
1,ENSMUSP00000143438,97.043,ENSP00000494033
1,ENSMUSP00000143438,97.043,ENSP00000410238
1,ENSMUSP00000143438,97.043,ENSP00000398110
1,ENSMUSP00000143438,97.043,ENSP00000388802
1,ENSMUSP00000143438,97.043,ENSP00000389631
1,ENSMUSP00000143438,97.043,ENSP00000403211
1,ENSMUSP00000143438,97.043,ENSP00000496599
1,ENSMUSP00000140177,92.891,ENSP00000267205
1,ENSMUSP00000140177,92.891,ENSP00000477391
0,ENSMUSP00000146685,40.6766,ENSP00000343175
0,ENSMUSP00000146685,40.6766,ENSP00000327747
0,ENSMUSP00000146685,40.6766,ENSP00000498825
0,ENSMUSP00000146685,40.6766,ENSP00000499391
0,ENSMUSP00000146685,40.6766,ENSP00000342210
0,ENSMUSP00000146685,40.6766,ENSP00000499397
0,ENSMUSP00000146685,40.6766,ENSP00000499436
0,ENSMUSP00000146685,40.6766,ENSP00000357951
0,ENSMUSP00000146685,40.6766,ENSP00000357905
0,ENSMUSP00000146685,40.6766,ENSP00000357952
0,ENSMUSP00000146685,40.6766,ENSP00000484603
1,ENSMUSP00000002152,90.6736,ENSP00000404503
1,ENSMUSP00000002152,90.6736,ENSP00000300880
1,ENSMUSP00000002152,90.6736,ENSP00000341155
1,ENSMUSP00000002152,90.6736,ENSP00000395862
1,ENSMUSP00000002844,84.2623,ENSP00000373404
0,ENSMUSP00000095845,88.8489,ENSP00000260116
1,ENSMUSP00000108493,71.9745,ENSP00000362677
0,ENSMUSP00000039011,89.0411,ENSP00000274773
0,ENSMUSP00000039011,89.0411,ENSP00000376994
0,ENSMUSP00000039011,89.0411,ENSP00000391458
0,ENSMUSP00000039011,89.0411,ENSP00000334666
0,ENSMUSP00000039011,89.0411,ENSP00000376991
1,ENSMUSP00000103983,98.4615,ENSP00000473496
1,ENSMUSP00000064823,87.0423,ENSP00000248071
1,ENSMUSP00000044049,98.3484,ENSP00000260383
1,ENSMUSP00000044049,98.3484,ENSP00000456648
1,ENSMUSP00000140645,86.9718,ENSP00000343290
1,ENSMUSP00000140645,86.9718,ENSP00000376909
1,ENSMUSP00000031437,84.1667,ENSP00000347486
1,ENSMUSP00000031437,84.1667,ENSP00000376255
1,ENSMUSP00000031437,84.1667,ENSP00000445643
1,ENSMUSP00000056785,78.7356,ENSP00000407331
1,ENSMUSP00000056785,78.7356,ENSP00000305503
1,ENSMUSP00000056785,78.7356,ENSP00000473192
1,ENSMUSP00000056785,78.7356,ENSP00000471191
1,ENSMUSP00000043703,91.6822,ENSP00000230419
1,ENSMUSP00000043703,91.6822,ENSP00000230418
1,ENSMUSP00000043703,91.6822,ENSP00000325992
1,ENSMUSP00000043703,91.6822,ENSP00000325462
1,ENSMUSP00000043703,91.6822,ENSP00000326029
1,ENSMUSP00000043703,91.6822,ENSP00000418754
1,ENSMUSP00000112708,89.4089,ENSP00000229266
1,ENSMUSP00000112708,89.4089,ENSP00000447887
1,ENSMUSP00000048357,70.4955,ENSP00000261994
1,ENSMUSP00000048357,70.4955,ENSP00000376809
1,ENSMUSP00000048357,70.4955,ENSP00000450971
1,ENSMUSP00000157379,67.313,ENSP00000374588
1,ENSMUSP00000066449,91.1175,ENSP00000482287
1,ENSMUSP00000052507,90.785,ENSP00000477141
0,ENSMUSP00000053023,94.3639,ENSP00000341342
1,ENSMUSP00000125139,89.9755,ENSP00000377307
1,ENSMUSP00000125139,89.9755,ENSP00000354583
1,ENSMUSP00000125139,89.9755,ENSP00000377305
1,ENSMUSP00000125139,89.9755,ENSP00000422571
0,ENSMUSP00000076851,39.4118,ENSP00000360841
0,ENSMUSP00000109830,46.4706,ENSP00000360841
0,ENSMUSP00000076851,39.4118,ENSP00000441028
0,ENSMUSP00000109830,46.4706,ENSP00000441028
1,ENSMUSP00000044033,58.0247,ENSP00000342850
1,ENSMUSP00000088254,80.8184,ENSP00000482121
1,ENSMUSP00000088254,80.8184,ENSP00000479409
1,ENSMUSP00000088254,80.8184,ENSP00000358363
1,ENSMUSP00000088254,80.8184,ENSP00000358360
1,ENSMUSP00000088254,80.8184,ENSP00000358353
1,ENSMUSP00000088254,80.8184,ENSP00000358355
1,ENSMUSP00000088254,80.8184,ENSP00000358357
1,ENSMUSP00000088254,80.8184,ENSP00000316434
1,ENSMUSP00000088254,80.8184,ENSP00000433392
1,ENSMUSP00000073695,64.5933,ENSP00000376802
1,ENSMUSP00000072652,64.3541,ENSP00000376802
1,ENSMUSP00000139941,64.3541,ENSP00000376802
1,ENSMUSP00000077909,63.6364,ENSP00000376802
1,ENSMUSP00000113606,62.9187,ENSP00000376802
1,ENSMUSP00000073695,64.5933,ENSP00000390299
1,ENSMUSP00000072652,64.3541,ENSP00000390299
1,ENSMUSP00000139941,64.3541,ENSP00000390299
1,ENSMUSP00000077909,63.6364,ENSP00000390299
1,ENSMUSP00000113606,62.9187,ENSP00000390299
1,ENSMUSP00000073695,64.5933,ENSP00000348068
1,ENSMUSP00000072652,64.3541,ENSP00000348068
1,ENSMUSP00000139941,64.3541,ENSP00000348068
1,ENSMUSP00000077909,63.6364,ENSP00000348068
1,ENSMUSP00000113606,62.9187,ENSP00000348068
1,ENSMUSP00000073695,64.5933,ENSP00000408474
1,ENSMUSP00000072652,64.3541,ENSP00000408474
1,ENSMUSP00000139941,64.3541,ENSP00000408474
1,ENSMUSP00000077909,63.6364,ENSP00000408474
1,ENSMUSP00000113606,62.9187,ENSP00000408474
1,ENSMUSP00000073695,64.5933,ENSP00000416066
1,ENSMUSP00000072652,64.3541,ENSP00000416066
1,ENSMUSP00000139941,64.3541,ENSP00000416066
1,ENSMUSP00000077909,63.6364,ENSP00000416066
1,ENSMUSP00000113606,62.9187,ENSP00000416066
1,ENSMUSP00000073695,64.5933,ENSP00000451525
1,ENSMUSP00000072652,64.3541,ENSP00000451525
1,ENSMUSP00000139941,64.3541,ENSP00000451525
1,ENSMUSP00000077909,63.6364,ENSP00000451525
1,ENSMUSP00000113606,62.9187,ENSP00000451525
1,ENSMUSP00000073695,64.5933,ENSP00000490054
1,ENSMUSP00000072652,64.3541,ENSP00000490054
1,ENSMUSP00000139941,64.3541,ENSP00000490054
1,ENSMUSP00000077909,63.6364,ENSP00000490054
1,ENSMUSP00000113606,62.9187,ENSP00000490054
1,ENSMUSP00000073695,64.5933,ENSP00000376803
1,ENSMUSP00000072652,64.3541,ENSP00000376803
1,ENSMUSP00000139941,64.3541,ENSP00000376803
1,ENSMUSP00000077909,63.6364,ENSP00000376803
1,ENSMUSP00000113606,62.9187,ENSP00000376803
1,ENSMUSP00000073695,64.5933,ENSP00000385960
1,ENSMUSP00000072652,64.3541,ENSP00000385960
1,ENSMUSP00000139941,64.3541,ENSP00000385960
1,ENSMUSP00000077909,63.6364,ENSP00000385960
1,ENSMUSP00000113606,62.9187,ENSP00000385960
1,ENSMUSP00000073695,64.5933,ENSP00000416354
1,ENSMUSP00000072652,64.3541,ENSP00000416354
1,ENSMUSP00000139941,64.3541,ENSP00000416354
1,ENSMUSP00000077909,63.6364,ENSP00000416354
1,ENSMUSP00000113606,62.9187,ENSP00000416354
1,ENSMUSP00000073695,64.5933,ENSP00000386094
1,ENSMUSP00000072652,64.3541,ENSP00000386094
1,ENSMUSP00000139941,64.3541,ENSP00000386094
1,ENSMUSP00000077909,63.6364,ENSP00000386094
1,ENSMUSP00000113606,62.9187,ENSP00000386094
1,ENSMUSP00000085826,93.4109,ENSP00000497041
1,ENSMUSP00000085826,93.4109,ENSP00000260113
1,ENSMUSP00000085826,93.4109,ENSP00000428567
0,ENSMUSP00000151482,66.6667,ENSP00000474388
1,ENSMUSP00000112195,97.8571,ENSP00000352708
1,ENSMUSP00000112195,97.8571,ENSP00000369953
1,ENSMUSP00000112195,97.8571,ENSP00000392495
1,ENSMUSP00000104500,85.7143,ENSP00000428140
1,ENSMUSP00000104500,85.7143,ENSP00000395640
1,ENSMUSP00000104500,85.7143,ENSP00000243389
1,ENSMUSP00000104500,85.7143,ENSP00000480948
1,ENSMUSP00000156077,95.1157,ENSP00000324287
1,ENSMUSP00000056739,84.4203,ENSP00000361483
1,ENSMUSP00000056739,84.4203,ENSP00000336988
1,ENSMUSP00000056739,84.4203,ENSP00000483750
0,ENSMUSP00000106444,57.931,ENSP00000299174
1,ENSMUSP00000032344,87.0647,ENSP00000228945
1,ENSMUSP00000032344,87.0647,ENSP00000444860
1,ENSMUSP00000032344,87.0647,ENSP00000440560
1,ENSMUSP00000038359,97.166,ENSP00000386377
1,ENSMUSP00000038359,97.166,ENSP00000281923
1,ENSMUSP00000026879,93.8548,ENSP00000417006
1,ENSMUSP00000026879,93.8548,ENSP00000220822
1,ENSMUSP00000079358,87.9397,ENSP00000317691
0,ENSMUSP00000032749,97.2447,ENSP00000327650
1,ENSMUSP00000062108,59.8039,ENSP00000302833
1,ENSMUSP00000094396,98.1651,ENSP00000354571
1,ENSMUSP00000128705,51.8519,ENSP00000419258
1,ENSMUSP00000128705,51.8519,ENSP00000410269
1,ENSMUSP00000128705,51.8519,ENSP00000413531
1,ENSMUSP00000128705,51.8519,ENSP00000397810
1,ENSMUSP00000128705,51.8519,ENSP00000318409
1,ENSMUSP00000128705,51.8519,ENSP00000404831
1,ENSMUSP00000147262,97.6391,ENSP00000226725
1,ENSMUSP00000147262,97.6391,ENSP00000424198
1,ENSMUSP00000147262,97.6391,ENSP00000437526
1,ENSMUSP00000022639,93.3702,ENSP00000482169
1,ENSMUSP00000074258,74.8815,ENSP00000335024
1,ENSMUSP00000018748,93.4993,ENSP00000257567
1,ENSMUSP00000018748,93.4993,ENSP00000257566
0,ENSMUSP00000105752,44.8819,ENSP00000276708
0,ENSMUSP00000140487,44.685,ENSP00000276708
0,ENSMUSP00000140269,43.7008,ENSP00000276708
0,ENSMUSP00000140272,44.4882,ENSP00000276708
0,ENSMUSP00000105752,44.8819,ENSP00000482343
0,ENSMUSP00000140487,44.685,ENSP00000482343
0,ENSMUSP00000140269,43.7008,ENSP00000482343
0,ENSMUSP00000140272,44.4882,ENSP00000482343
1,ENSMUSP00000058535,65.7074,ENSP00000414092
1,ENSMUSP00000058535,65.7074,ENSP00000409012
1,ENSMUSP00000058535,65.7074,ENSP00000501517
1,ENSMUSP00000058535,65.7074,ENSP00000337133
1,ENSMUSP00000058535,65.7074,ENSP00000501328
1,ENSMUSP00000058535,65.7074,ENSP00000369723
1,ENSMUSP00000058535,65.7074,ENSP00000441511
1,ENSMUSP00000124846,100,ENSP00000416959
1,ENSMUSP00000124846,100,ENSP00000416887
1,ENSMUSP00000124846,100,ENSP00000371626
1,ENSMUSP00000124846,100,ENSP00000343857
1,ENSMUSP00000041049,83.3333,ENSP00000476117
1,ENSMUSP00000003818,96.8889,ENSP00000245787
1,ENSMUSP00000045111,89.4495,ENSP00000380531
1,ENSMUSP00000050730,95.438,ENSP00000479104
0,ENSMUSP00000021932,91.0314,ENSP00000377353
1,ENSMUSP00000098969,54.0426,ENSP00000417626
1,ENSMUSP00000098969,54.0426,ENSP00000004103
1,ENSMUSP00000104747,82.6446,ENSP00000337122
1,ENSMUSP00000126878,88.7324,ENSP00000457206
1,ENSMUSP00000126878,88.7324,ENSP00000301717
1,ENSMUSP00000148201,59.2784,ENSP00000377308
1,ENSMUSP00000148201,59.2784,ENSP00000377306
1,ENSMUSP00000148201,59.2784,ENSP00000338723
1,ENSMUSP00000148201,59.2784,ENSP00000480621
1,ENSMUSP00000148201,59.2784,ENSP00000343309
1,ENSMUSP00000148201,59.2784,ENSP00000384212
1,ENSMUSP00000148201,59.2784,ENSP00000434376
1,ENSMUSP00000148201,59.2784,ENSP00000260049
1,ENSMUSP00000148201,59.2784,ENSP00000377310
1,ENSMUSP00000045572,61.3527,ENSP00000451738
1,ENSMUSP00000045572,61.3527,ENSP00000342109
1,ENSMUSP00000093914,58.3333,ENSP00000381476
1,ENSMUSP00000030311,87.8333,ENSP00000389224
1,ENSMUSP00000030311,87.8333,ENSP00000404122
1,ENSMUSP00000030311,87.8333,ENSP00000369402
1,ENSMUSP00000030311,87.8333,ENSP00000393907
1,ENSMUSP00000109533,88.76,ENSP00000377587
1,ENSMUSP00000109533,88.76,ENSP00000351513
1,ENSMUSP00000109533,88.76,ENSP00000366859
1,ENSMUSP00000109533,88.76,ENSP00000366861
1,ENSMUSP00000109533,88.76,ENSP00000395804
1,ENSMUSP00000109533,88.76,ENSP00000251768
1,ENSMUSP00000034049,95.302,ENSP00000281456
1,ENSMUSP00000038263,78.6822,ENSP00000328854
1,ENSMUSP00000048877,84.9123,ENSP00000392972
1,ENSMUSP00000048877,84.9123,ENSP00000250416
0,ENSMUSP00000109065,88.8372,ENSP00000418735
0,ENSMUSP00000109065,88.8372,ENSP00000295903
1,ENSMUSP00000048222,93.7126,ENSP00000280969
1,ENSMUSP00000048222,93.7126,ENSP00000325425
1,ENSMUSP00000048222,93.7126,ENSP00000428046
1,ENSMUSP00000158823,93.7313,ENSP00000480732
1,ENSMUSP00000158823,93.7313,ENSP00000362433
1,ENSMUSP00000119841,100,ENSP00000296581
1,ENSMUSP00000119841,100,ENSP00000427036
1,ENSMUSP00000119841,100,ENSP00000497311
1,ENSMUSP00000119841,100,ENSP00000422392
1,ENSMUSP00000119841,100,ENSP00000420929
1,ENSMUSP00000015877,97.2028,ENSP00000354947
1,ENSMUSP00000077040,86.4642,ENSP00000493560
1,ENSMUSP00000077040,86.4642,ENSP00000249837
1,ENSMUSP00000077040,86.4642,ENSP00000496179
1,ENSMUSP00000077040,86.4642,ENSP00000379235
1,ENSMUSP00000043668,95.5224,ENSP00000476384
1,ENSMUSP00000154638,84.6881,ENSP00000431512
1,ENSMUSP00000034051,83.3689,ENSP00000264689
1,ENSMUSP00000044926,97.006,ENSP00000362021
1,ENSMUSP00000079851,71.8329,ENSP00000399274
1,ENSMUSP00000079851,71.8329,ENSP00000362017
1,ENSMUSP00000079851,71.8329,ENSP00000362018
1,ENSMUSP00000049319,84.1328,ENSP00000262302
1,ENSMUSP00000055225,98.3838,ENSP00000371985
1,ENSMUSP00000033737,65.0838,ENSP00000359230
1,ENSMUSP00000122196,75.5216,ENSP00000366434
1,ENSMUSP00000122196,75.5216,ENSP00000427480
1,ENSMUSP00000122196,75.5216,ENSP00000421926
1,ENSMUSP00000122196,75.5216,ENSP00000423717
1,ENSMUSP00000048230,69.9074,ENSP00000374377
1,ENSMUSP00000048230,69.9074,ENSP00000315626
1,ENSMUSP00000048230,69.9074,ENSP00000444080
1,ENSMUSP00000048230,69.9074,ENSP00000345898
