PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path
PXD005946,000234_F07_P001387_B00C_A00_R1,yes,MDA-MB-435,melanoma,skin,/,/,11,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_F07_P001387_B00C_A00_R1.mgf.gzip/000234_F07_P001387_B00C_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_F08_P001387_B00K_A00_R1,yes,MDA-MB-435,melanoma,skin,/,/,11,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_F08_P001387_B00K_A00_R1.mgf.gzip/000234_F08_P001387_B00K_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_F09_P001386_B00G_A00_R1,yes,T47D,carcinoma,breast,/,/,10,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_F09_P001386_B00G_A00_R1.mgf.gzip/000234_F09_P001386_B00G_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_G03_P001390_B00H_A00_R1,yes,LOX-IMVI,melanoma,skin,/,/,14,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_G03_P001390_B00H_A00_R1.mgf.gzip/000234_G03_P001390_B00H_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_G04_P001389_B00D_A00_R1,yes,MDA-MB-231,adenocarcinoma,breast,/,/,13,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_G04_P001389_B00D_A00_R1.mgf.gzip/000234_G04_P001389_B00D_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_G05_P001389_B00L_A00_R1,yes,MDA-MB-231,adenocarcinoma,breast,/,/,13,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_G05_P001389_B00L_A00_R1.mgf.gzip/000234_G05_P001389_B00L_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_G06_P001388_B00H_A00_R1,yes,SR,lymphoma,blood,/,/,12,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_G06_P001388_B00H_A00_R1.mgf.gzip/000234_G06_P001388_B00H_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_G07_P001387_B00D_A00_R1,yes,MDA-MB-435,melanoma,skin,/,/,11,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_G07_P001387_B00D_A00_R1.mgf.gzip/000234_G07_P001387_B00D_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_G08_P001387_B00L_A00_R1,yes,MDA-MB-435,melanoma,skin,/,/,11,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_G08_P001387_B00L_A00_R1.mgf.gzip/000234_G08_P001387_B00L_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_G09_P001386_B00H_A00_R1,yes,T47D,carcinoma,breast,/,/,10,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_G09_P001386_B00H_A00_R1.mgf.gzip/000234_G09_P001386_B00H_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_H02_P001390_B00A_A00_R1,yes,LOX-IMVI,melanoma,skin,/,/,14,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_H02_P001390_B00A_A00_R1.mgf.gzip/000234_H02_P001390_B00A_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_H03_P001390_B00I_A00_R1,yes,LOX-IMVI,melanoma,skin,/,/,14,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_H03_P001390_B00I_A00_R1.mgf.gzip/000234_H03_P001390_B00I_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_H04_P001389_B00E_A00_R1,yes,MDA-MB-231,adenocarcinoma,breast,/,/,13,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_H04_P001389_B00E_A00_R1.mgf.gzip/000234_H04_P001389_B00E_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_H05_P001388_B00A_A00_R1,yes,SR,lymphoma,blood,/,/,12,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_H05_P001388_B00A_A00_R1.mgf.gzip/000234_H05_P001388_B00A_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_H06_P001388_B00I_A00_R1,yes,SR,lymphoma,blood,/,/,12,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_H06_P001388_B00I_A00_R1.mgf.gzip/000234_H06_P001388_B00I_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_H07_P001387_B00E_A00_R1,yes,MDA-MB-435,melanoma,skin,/,/,11,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_H07_P001387_B00E_A00_R1.mgf.gzip/000234_H07_P001387_B00E_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_H08_P001386_B00A_A00_R1,yes,T47D,carcinoma,breast,/,/,10,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_H08_P001386_B00A_A00_R1.mgf.gzip/000234_H08_P001386_B00A_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000234_H09_P001386_B00I_A00_R1,yes,T47D,carcinoma,breast,/,/,10,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000234_H09_P001386_B00I_A00_R1.mgf.gzip/000234_H09_P001386_B00I_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000256_A04_P0001568_A00_B00A_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_A04_P0001568_A00_B00A_R1.mgf.gzip/000256_A04_P0001568_A00_B00A_R1.mgf.gzip.ionbot.csv
PXD005946,000256_A05_P0001568_A00_B00I_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_A05_P0001568_A00_B00I_R1.mgf.gzip/000256_A05_P0001568_A00_B00I_R1.mgf.gzip.ionbot.csv
PXD005946,000256_B04_P0001568_A00_B00B_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_B04_P0001568_A00_B00B_R1.mgf.gzip/000256_B04_P0001568_A00_B00B_R1.mgf.gzip.ionbot.csv
PXD005946,000256_B05_P0001568_A00_B00J_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_B05_P0001568_A00_B00J_R1.mgf.gzip/000256_B05_P0001568_A00_B00J_R1.mgf.gzip.ionbot.csv
PXD005946,000256_C04_P0001568_A00_B00C_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_C04_P0001568_A00_B00C_R1.mgf.gzip/000256_C04_P0001568_A00_B00C_R1.mgf.gzip.ionbot.csv
PXD005946,000256_C05_P0001568_A00_B00K_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_C05_P0001568_A00_B00K_R1.mgf.gzip/000256_C05_P0001568_A00_B00K_R1.mgf.gzip.ionbot.csv
PXD005946,000256_D04_P0001568_A00_B00D_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_D04_P0001568_A00_B00D_R1.mgf.gzip/000256_D04_P0001568_A00_B00D_R1.mgf.gzip.ionbot.csv
PXD005946,000256_D05_P0001568_A00_B00L_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_D05_P0001568_A00_B00L_R1.mgf.gzip/000256_D05_P0001568_A00_B00L_R1.mgf.gzip.ionbot.csv
PXD005946,000256_E04_P0001568_A00_B00E_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_E04_P0001568_A00_B00E_R1.mgf.gzip/000256_E04_P0001568_A00_B00E_R1.mgf.gzip.ionbot.csv
PXD005946,000256_F04_P0001568_A00_B00F_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_F04_P0001568_A00_B00F_R1.mgf.gzip/000256_F04_P0001568_A00_B00F_R1.mgf.gzip.ionbot.csv
PXD005946,000256_G04_P0001568_A00_B00G_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_G04_P0001568_A00_B00G_R1.mgf.gzip/000256_G04_P0001568_A00_B00G_R1.mgf.gzip.ionbot.csv
PXD005946,000256_H04_P0001568_A00_B00H_R1,yes,HCC2998,adenocarcinoma,colon,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000256_H04_P0001568_A00_B00H_R1.mgf.gzip/000256_H04_P0001568_A00_B00H_R1.mgf.gzip.ionbot.csv
PXD005946,000261_A04_P0001563_A00_B00A_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_A04_P0001563_A00_B00A_R1.mgf.gzip/000261_A04_P0001563_A00_B00A_R1.mgf.gzip.ionbot.csv
PXD005946,000261_A05_P0001563_A00_B00I_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_A05_P0001563_A00_B00I_R1.mgf.gzip/000261_A05_P0001563_A00_B00I_R1.mgf.gzip.ionbot.csv
PXD005946,000261_B04_P0001563_A00_B00B_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_B04_P0001563_A00_B00B_R1.mgf.gzip/000261_B04_P0001563_A00_B00B_R1.mgf.gzip.ionbot.csv
PXD005946,000261_B05_P0001563_A00_B00J_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_B05_P0001563_A00_B00J_R1.mgf.gzip/000261_B05_P0001563_A00_B00J_R1.mgf.gzip.ionbot.csv
PXD005946,000261_C04_P0001563_A00_B00C_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_C04_P0001563_A00_B00C_R1.mgf.gzip/000261_C04_P0001563_A00_B00C_R1.mgf.gzip.ionbot.csv
PXD005946,000261_C05_P0001563_A00_B00K_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_C05_P0001563_A00_B00K_R1.mgf.gzip/000261_C05_P0001563_A00_B00K_R1.mgf.gzip.ionbot.csv
PXD005946,000261_D04_P0001563_A00_B00D_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_D04_P0001563_A00_B00D_R1.mgf.gzip/000261_D04_P0001563_A00_B00D_R1.mgf.gzip.ionbot.csv
PXD005946,000261_D05_P0001563_A00_B00L_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_D05_P0001563_A00_B00L_R1.mgf.gzip/000261_D05_P0001563_A00_B00L_R1.mgf.gzip.ionbot.csv
PXD005946,000261_E04_P0001563_A00_B00E_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_E04_P0001563_A00_B00E_R1.mgf.gzip/000261_E04_P0001563_A00_B00E_R1.mgf.gzip.ionbot.csv
PXD005946,000261_F04_P0001563_A00_B00F_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_F04_P0001563_A00_B00F_R1.mgf.gzip/000261_F04_P0001563_A00_B00F_R1.mgf.gzip.ionbot.csv
PXD005946,000261_G04_P0001563_A00_B00G_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_G04_P0001563_A00_B00G_R1.mgf.gzip/000261_G04_P0001563_A00_B00G_R1.mgf.gzip.ionbot.csv
PXD005946,000261_H04_P0001563_A00_B00H_R1,yes,NCI-H522,adenocarcinoma,lung,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000261_H04_P0001563_A00_B00H_R1.mgf.gzip/000261_H04_P0001563_A00_B00H_R1.mgf.gzip.ionbot.csv
PXD005946,000279_A04_P001744_A00_B00A_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_A04_P001744_A00_B00A_R1.mgf.gzip/000279_A04_P001744_A00_B00A_R1.mgf.gzip.ionbot.csv
PXD005946,000279_A05_P001744_A00_B00I_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_A05_P001744_A00_B00I_R1.mgf.gzip/000279_A05_P001744_A00_B00I_R1.mgf.gzip.ionbot.csv
PXD005946,000279_B04_P001744_A00_B00B_R2,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_B04_P001744_A00_B00B_R2.mgf.gzip/000279_B04_P001744_A00_B00B_R2.mgf.gzip.ionbot.csv
PXD005946,000279_B05_P001744_A00_B00J_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_B05_P001744_A00_B00J_R1.mgf.gzip/000279_B05_P001744_A00_B00J_R1.mgf.gzip.ionbot.csv
PXD005946,000279_C04_P001744_A00_B00C_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_C04_P001744_A00_B00C_R1.mgf.gzip/000279_C04_P001744_A00_B00C_R1.mgf.gzip.ionbot.csv
PXD005946,000279_C05_P001744_A00_B00K_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_C05_P001744_A00_B00K_R1.mgf.gzip/000279_C05_P001744_A00_B00K_R1.mgf.gzip.ionbot.csv
PXD005946,000279_D04_P001744_A00_B00D_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_D04_P001744_A00_B00D_R1.mgf.gzip/000279_D04_P001744_A00_B00D_R1.mgf.gzip.ionbot.csv
PXD005946,000279_D05_P001744_A00_B00L_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_D05_P001744_A00_B00L_R1.mgf.gzip/000279_D05_P001744_A00_B00L_R1.mgf.gzip.ionbot.csv
PXD005946,000279_E04_P001744_A00_B00E_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_E04_P001744_A00_B00E_R1.mgf.gzip/000279_E04_P001744_A00_B00E_R1.mgf.gzip.ionbot.csv
PXD005946,000279_F04_P001744_A00_B00F_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_F04_P001744_A00_B00F_R1.mgf.gzip/000279_F04_P001744_A00_B00F_R1.mgf.gzip.ionbot.csv
PXD005946,000279_G04_P001744_A00_B00G_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_G04_P001744_A00_B00G_R1.mgf.gzip/000279_G04_P001744_A00_B00G_R1.mgf.gzip.ionbot.csv
PXD005946,000279_H04_P001744_A00_B00H_R1,yes,SKOV3,cystadenocarcinoma,ovary,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000279_H04_P001744_A00_B00H_R1.mgf.gzip/000279_H04_P001744_A00_B00H_R1.mgf.gzip.ionbot.csv
PXD005946,000287_A01_P0001751_A00_B00A_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_A01_P0001751_A00_B00A_R1.mgf.gzip/000287_A01_P0001751_A00_B00A_R1.mgf.gzip.ionbot.csv
PXD005946,000287_A01_P0001751_A00_B00A_R2,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_A01_P0001751_A00_B00A_R2.mgf.gzip/000287_A01_P0001751_A00_B00A_R2.mgf.gzip.ionbot.csv
PXD005946,000287_A02_P0001751_A00_B00I_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_A02_P0001751_A00_B00I_R1.mgf.gzip/000287_A02_P0001751_A00_B00I_R1.mgf.gzip.ionbot.csv
PXD005946,000287_A06_P001748_B00E_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_A06_P001748_B00E_A00_R1.mgf.gzip/000287_A06_P001748_B00E_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_B01_P0001751_A00_B00B_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_B01_P0001751_A00_B00B_R1.mgf.gzip/000287_B01_P0001751_A00_B00B_R1.mgf.gzip.ionbot.csv
PXD005946,000287_B02_P0001751_A00_B00J_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_B02_P0001751_A00_B00J_R1.mgf.gzip/000287_B02_P0001751_A00_B00J_R1.mgf.gzip.ionbot.csv
PXD005946,000287_B06_P001748_B00F_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_B06_P001748_B00F_A00_R1.mgf.gzip/000287_B06_P001748_B00F_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_C01_P0001751_A00_B00C_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_C01_P0001751_A00_B00C_R1.mgf.gzip/000287_C01_P0001751_A00_B00C_R1.mgf.gzip.ionbot.csv
PXD005946,000287_C02_P0001751_A00_B00K_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_C02_P0001751_A00_B00K_R1.mgf.gzip/000287_C02_P0001751_A00_B00K_R1.mgf.gzip.ionbot.csv
PXD005946,000287_C06_P001748_B00G_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_C06_P001748_B00G_A00_R1.mgf.gzip/000287_C06_P001748_B00G_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_D01_P0001751_A00_B00D_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_D01_P0001751_A00_B00D_R1.mgf.gzip/000287_D01_P0001751_A00_B00D_R1.mgf.gzip.ionbot.csv
PXD005946,000287_D02_P0001751_A00_B00L_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_D02_P0001751_A00_B00L_R1.mgf.gzip/000287_D02_P0001751_A00_B00L_R1.mgf.gzip.ionbot.csv
PXD005946,000287_D06_P001748_B00H_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_D06_P001748_B00H_A00_R1.mgf.gzip/000287_D06_P001748_B00H_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_E01_P0001751_A00_B00E_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_E01_P0001751_A00_B00E_R1.mgf.gzip/000287_E01_P0001751_A00_B00E_R1.mgf.gzip.ionbot.csv
PXD005946,000287_E05_P001748_B00A_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_E05_P001748_B00A_A00_R1.mgf.gzip/000287_E05_P001748_B00A_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_E06_P001748_B00I_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_E06_P001748_B00I_A00_R1.mgf.gzip/000287_E06_P001748_B00I_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_F01_P0001751_A00_B00F_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_F01_P0001751_A00_B00F_R1.mgf.gzip/000287_F01_P0001751_A00_B00F_R1.mgf.gzip.ionbot.csv
PXD005946,000287_F05_P001748_B00B_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_F05_P001748_B00B_A00_R1.mgf.gzip/000287_F05_P001748_B00B_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_F06_P001748_B00J_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_F06_P001748_B00J_A00_R1.mgf.gzip/000287_F06_P001748_B00J_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_G01_P0001751_A00_B00G_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_G01_P0001751_A00_B00G_R1.mgf.gzip/000287_G01_P0001751_A00_B00G_R1.mgf.gzip.ionbot.csv
PXD005946,000287_G05_P001748_B00C_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_G05_P001748_B00C_A00_R1.mgf.gzip/000287_G05_P001748_B00C_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_G06_P001748_B00K_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_G06_P001748_B00K_A00_R1.mgf.gzip/000287_G06_P001748_B00K_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_H01_P0001751_A00_B00H_R1,yes,SN-12C,carcinoma,kidney,/,/,3,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_H01_P0001751_A00_B00H_R1.mgf.gzip/000287_H01_P0001751_A00_B00H_R1.mgf.gzip.ionbot.csv
PXD005946,000287_H05_P001748_B00D_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_H05_P001748_B00D_A00_R1.mgf.gzip/000287_H05_P001748_B00D_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000287_H06_P001748_B00L_A00_R1,yes,IGROV-1,adenocarcinoma,ovary,/,/,26,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000287_H06_P001748_B00L_A00_R1.mgf.gzip/000287_H06_P001748_B00L_A00_R1.mgf.gzip.ionbot.csv
PXD005946,000297_A07_P001892_A00_B00A_R1,yes,Colo-205,adenocarcinoma,colon,/,/,31,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000297_A07_P001892_A00_B00A_R1.mgf.gzip/000297_A07_P001892_A00_B00A_R1.mgf.gzip.ionbot.csv
PXD005946,000297_A08_P001892_A00_B00I_R1,yes,Colo-205,adenocarcinoma,colon,/,/,31,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000297_A08_P001892_A00_B00I_R1.mgf.gzip/000297_A08_P001892_A00_B00I_R1.mgf.gzip.ionbot.csv
PXD005946,000297_B07_P001892_A00_B00B_R1,yes,Colo-205,adenocarcinoma,colon,/,/,31,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000297_B07_P001892_A00_B00B_R1.mgf.gzip/000297_B07_P001892_A00_B00B_R1.mgf.gzip.ionbot.csv
PXD005946,000297_B08_P001892_A00_B00J_R1,yes,Colo-205,adenocarcinoma,colon,/,/,31,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000297_B08_P001892_A00_B00J_R1.mgf.gzip/000297_B08_P001892_A00_B00J_R1.mgf.gzip.ionbot.csv
PXD005946,000297_C07_P001892_A00_B00C_R1,yes,Colo-205,adenocarcinoma,colon,/,/,31,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/000297_C07_P001892_A00_B00C_R1.mgf.gzip/000297_C07_P001892_A00_B00C_R1.mgf.gzip.ionbot.csv
