PXD,RAW,Useable,cell_line,disease,file_path,pool_id,sub_cell,tissue_type,treatment,all_PSM,sign_PSM,peptides,proteins
PXD005354,01254_D04_P013031_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D04_P013031_S00_N04_R1.mgf.gzip/01254_D04_P013031_S00_N04_R1.mgf.gzip.ionbot.csv,23,/,colon,/,33112,4527,1279,649
PXD005354,01254_D05_P013031_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D05_P013031_S00_N12_R1.mgf.gzip/01254_D05_P013031_S00_N12_R1.mgf.gzip.ionbot.csv,23,/,colon,/,44510,7039,2200,973
PXD005354,01254_D06_P013031_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D06_P013031_S00_N20_R1.mgf.gzip/01254_D06_P013031_S00_N20_R1.mgf.gzip.ionbot.csv,23,/,colon,/,34706,6289,2067,829
PXD005354,01254_E01_P013030_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E01_P013030_S00_N05_R1.mgf.gzip/01254_E01_P013030_S00_N05_R1.mgf.gzip.ionbot.csv,22,/,colon,/,32243,4731,1478,751
PXD005354,01254_E02_P013030_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E02_P013030_S00_N13_R1.mgf.gzip/01254_E02_P013030_S00_N13_R1.mgf.gzip.ionbot.csv,22,/,colon,/,41741,7183,2460,1019
PXD005354,01254_E03_P013030_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E03_P013030_S00_N21_R1.mgf.gzip/01254_E03_P013030_S00_N21_R1.mgf.gzip.ionbot.csv,22,/,colon,/,29155,5470,1779,688
PXD005354,01254_E04_P013031_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E04_P013031_S00_N05_R1.mgf.gzip/01254_E04_P013031_S00_N05_R1.mgf.gzip.ionbot.csv,23,/,colon,/,33874,5069,1556,773
PXD005354,01254_E05_P013031_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E05_P013031_S00_N13_R1.mgf.gzip/01254_E05_P013031_S00_N13_R1.mgf.gzip.ionbot.csv,23,/,colon,/,41791,7298,2377,1037
PXD005354,01254_E06_P013031_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E06_P013031_S00_N21_R1.mgf.gzip/01254_E06_P013031_S00_N21_R1.mgf.gzip.ionbot.csv,23,/,colon,/,32840,5831,1829,720
PXD005354,01254_F01_P013030_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_F01_P013030_S00_N06_R1.mgf.gzip/01254_F01_P013030_S00_N06_R1.mgf.gzip.ionbot.csv,22,/,colon,/,39056,6939,2235,1006
PXD005354,01254_F02_P013030_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_F02_P013030_S00_N14_R1.mgf.gzip/01254_F02_P013030_S00_N14_R1.mgf.gzip.ionbot.csv,22,/,colon,/,41372,7513,2474,953
PXD005354,01254_F03_P013030_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_F03_P013030_S00_N22_R1.mgf.gzip/01254_F03_P013030_S00_N22_R1.mgf.gzip.ionbot.csv,22,/,colon,/,32645,6379,2064,817
PXD005354,01254_F04_P013031_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_F04_P013031_S00_N06_R1.mgf.gzip/01254_F04_P013031_S00_N06_R1.mgf.gzip.ionbot.csv,23,/,colon,/,36869,6752,2192,1006
PXD005354,01254_F05_P013031_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_F05_P013031_S00_N14_R1.mgf.gzip/01254_F05_P013031_S00_N14_R1.mgf.gzip.ionbot.csv,23,/,colon,/,42022,7513,2386,968
PXD005354,01254_F06_P013031_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_F06_P013031_S00_N22_R1.mgf.gzip/01254_F06_P013031_S00_N22_R1.mgf.gzip.ionbot.csv,23,/,colon,/,33377,6376,1939,781
PXD005354,01254_G01_P013030_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_G01_P013030_S00_N07_R1.mgf.gzip/01254_G01_P013030_S00_N07_R1.mgf.gzip.ionbot.csv,22,/,colon,/,47676,7200,2372,942
PXD005354,01254_G02_P013030_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_G02_P013030_S00_N15_R1.mgf.gzip/01254_G02_P013030_S00_N15_R1.mgf.gzip.ionbot.csv,22,/,colon,/,41639,7661,2600,969
PXD005354,01254_G03_P013030_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_G03_P013030_S00_N23_R1.mgf.gzip/01254_G03_P013030_S00_N23_R1.mgf.gzip.ionbot.csv,22,/,colon,/,28934,5741,1861,714
PXD005354,01254_G04_P013031_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_G04_P013031_S00_N07_R1.mgf.gzip/01254_G04_P013031_S00_N07_R1.mgf.gzip.ionbot.csv,23,/,colon,/,45472,7083,2260,882
PXD005354,01254_G05_P013031_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_G05_P013031_S00_N15_R1.mgf.gzip/01254_G05_P013031_S00_N15_R1.mgf.gzip.ionbot.csv,23,/,colon,/,41608,7523,2477,975
PXD005354,01254_G06_P013031_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_G06_P013031_S00_N23_R1.mgf.gzip/01254_G06_P013031_S00_N23_R1.mgf.gzip.ionbot.csv,23,/,colon,/,30580,6203,1973,738
PXD005354,01254_H01_P013030_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_H01_P013030_S00_N08_R1.mgf.gzip/01254_H01_P013030_S00_N08_R1.mgf.gzip.ionbot.csv,22,/,colon,/,45168,6614,2118,898
PXD005354,01254_H02_P013030_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_H02_P013030_S00_N16_R1.mgf.gzip/01254_H02_P013030_S00_N16_R1.mgf.gzip.ionbot.csv,22,/,colon,/,41085,7416,2401,904
PXD005354,01254_H03_P013030_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_H03_P013030_S00_N24_R1.mgf.gzip/01254_H03_P013030_S00_N24_R1.mgf.gzip.ionbot.csv,22,/,colon,/,21915,4595,1490,573
PXD005354,01254_H04_P013031_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_H04_P013031_S00_N08_R1.mgf.gzip/01254_H04_P013031_S00_N08_R1.mgf.gzip.ionbot.csv,23,/,colon,/,44501,6533,2112,923
PXD005354,01254_H05_P013031_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_H05_P013031_S00_N16_R1.mgf.gzip/01254_H05_P013031_S00_N16_R1.mgf.gzip.ionbot.csv,23,/,colon,/,39388,7237,2268,917
PXD005354,01254_H06_P013031_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_H06_P013031_S00_N24_R1.mgf.gzip/01254_H06_P013031_S00_N24_R1.mgf.gzip.ionbot.csv,23,/,colon,/,23251,4957,1558,595
PXD005354,01255_A01_P013096_S00_N01_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_A01_P013096_S00_N01_R2.mgf.gzip/01255_A01_P013096_S00_N01_R2.mgf.gzip.ionbot.csv,24,/,colon,/,22785,3877,1288,618
PXD005354,01255_A02_P013096_S00_N09_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_A02_P013096_S00_N09_R2.mgf.gzip/01255_A02_P013096_S00_N09_R2.mgf.gzip.ionbot.csv,24,/,colon,/,40056,7323,2376,1153
PXD005354,01255_A03_P013096_S00_N17_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_A03_P013096_S00_N17_R2.mgf.gzip/01255_A03_P013096_S00_N17_R2.mgf.gzip.ionbot.csv,24,/,colon,/,36100,7288,2355,1000
PXD005354,01255_A04_P013097_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_A04_P013097_S00_N01_R1.mgf.gzip/01255_A04_P013097_S00_N01_R1.mgf.gzip.ionbot.csv,25,/,colon,/,25004,4300,1426,771
PXD005354,01255_A05_P013097_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_A05_P013097_S00_N09_R1.mgf.gzip/01255_A05_P013097_S00_N09_R1.mgf.gzip.ionbot.csv,25,/,colon,/,44320,8157,2750,1336
PXD005354,01255_A06_P013097_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_A06_P013097_S00_N17_R1.mgf.gzip/01255_A06_P013097_S00_N17_R1.mgf.gzip.ionbot.csv,25,/,colon,/,39369,8050,2662,1215
PXD005354,01255_B01_P013096_S00_N02_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_B01_P013096_S00_N02_R2.mgf.gzip/01255_B01_P013096_S00_N02_R2.mgf.gzip.ionbot.csv,24,/,colon,/,40518,6752,2254,1066
PXD005354,01255_B02_P013096_S00_N10_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_B02_P013096_S00_N10_R2.mgf.gzip/01255_B02_P013096_S00_N10_R2.mgf.gzip.ionbot.csv,24,/,colon,/,42123,7739,2588,1113
PXD005354,01255_B03_P013096_S00_N18_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_B03_P013096_S00_N18_R2.mgf.gzip/01255_B03_P013096_S00_N18_R2.mgf.gzip.ionbot.csv,24,/,colon,/,37583,7661,2521,1036
PXD005354,01255_B04_P013097_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_B04_P013097_S00_N02_R1.mgf.gzip/01255_B04_P013097_S00_N02_R1.mgf.gzip.ionbot.csv,25,/,colon,/,41824,6978,2301,1086
PXD005354,01255_B05_P013097_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_B05_P013097_S00_N10_R1.mgf.gzip/01255_B05_P013097_S00_N10_R1.mgf.gzip.ionbot.csv,25,/,colon,/,46028,8565,2860,1284
PXD005354,01255_B06_P013097_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_B06_P013097_S00_N18_R1.mgf.gzip/01255_B06_P013097_S00_N18_R1.mgf.gzip.ionbot.csv,25,/,colon,/,39195,8145,2598,1172
PXD005354,01255_C01_P013096_S00_N03_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_C01_P013096_S00_N03_R2.mgf.gzip/01255_C01_P013096_S00_N03_R2.mgf.gzip.ionbot.csv,24,/,colon,/,42061,6604,2162,981
PXD005354,01255_C02_P013096_S00_N11_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_C02_P013096_S00_N11_R2.mgf.gzip/01255_C02_P013096_S00_N11_R2.mgf.gzip.ionbot.csv,24,/,colon,/,44343,7784,2667,1107
PXD005354,01255_C03_P013096_S00_N19_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_C03_P013096_S00_N19_R2.mgf.gzip/01255_C03_P013096_S00_N19_R2.mgf.gzip.ionbot.csv,24,/,colon,/,36906,7655,2622,983
PXD005354,01255_C04_P013097_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_C04_P013097_S00_N03_R1.mgf.gzip/01255_C04_P013097_S00_N03_R1.mgf.gzip.ionbot.csv,25,/,colon,/,42157,6815,2144,1021
PXD005354,01255_C05_P013097_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_C05_P013097_S00_N11_R1.mgf.gzip/01255_C05_P013097_S00_N11_R1.mgf.gzip.ionbot.csv,25,/,colon,/,49377,8696,2952,1280
PXD005354,01255_C06_P013097_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_C06_P013097_S00_N19_R1.mgf.gzip/01255_C06_P013097_S00_N19_R1.mgf.gzip.ionbot.csv,25,/,colon,/,37783,7982,2623,1191
PXD005354,01255_D01_P013096_S00_N04_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_D01_P013096_S00_N04_R2.mgf.gzip/01255_D01_P013096_S00_N04_R2.mgf.gzip.ionbot.csv,24,/,colon,/,31814,4821,1466,779
PXD005354,01255_D02_P013096_S00_N12_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_D02_P013096_S00_N12_R2.mgf.gzip/01255_D02_P013096_S00_N12_R2.mgf.gzip.ionbot.csv,24,/,colon,/,44410,7742,2549,1123
PXD005354,01255_D03_P013096_S00_N20_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_D03_P013096_S00_N20_R2.mgf.gzip/01255_D03_P013096_S00_N20_R2.mgf.gzip.ionbot.csv,24,/,colon,/,35547,6980,2264,905
PXD005354,01255_D04_P013097_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_D04_P013097_S00_N04_R1.mgf.gzip/01255_D04_P013097_S00_N04_R1.mgf.gzip.ionbot.csv,25,/,colon,/,33940,5359,1639,883
PXD005354,01255_D05_P013097_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_D05_P013097_S00_N12_R1.mgf.gzip/01255_D05_P013097_S00_N12_R1.mgf.gzip.ionbot.csv,25,/,colon,/,47977,8455,2783,1272
PXD005354,01255_D06_P013097_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_D06_P013097_S00_N20_R1.mgf.gzip/01255_D06_P013097_S00_N20_R1.mgf.gzip.ionbot.csv,25,/,colon,/,36343,7684,2530,1167
PXD005354,01255_E01_P013096_S00_N05_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_E01_P013096_S00_N05_R2.mgf.gzip/01255_E01_P013096_S00_N05_R2.mgf.gzip.ionbot.csv,24,/,colon,/,33657,6081,2064,1077
PXD005354,01255_E02_P013096_S00_N13_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_E02_P013096_S00_N13_R2.mgf.gzip/01255_E02_P013096_S00_N13_R2.mgf.gzip.ionbot.csv,24,/,colon,/,43649,7830,2587,1106
PXD005354,01255_E03_P013096_S00_N21_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_E03_P013096_S00_N21_R2.mgf.gzip/01255_E03_P013096_S00_N21_R2.mgf.gzip.ionbot.csv,24,/,colon,/,35395,6718,2241,830
PXD005354,01255_E04_P013097_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_E04_P013097_S00_N05_R1.mgf.gzip/01255_E04_P013097_S00_N05_R1.mgf.gzip.ionbot.csv,25,/,colon,/,34313,6238,2056,1093
PXD005354,01255_E05_P013097_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_E05_P013097_S00_N13_R1.mgf.gzip/01255_E05_P013097_S00_N13_R1.mgf.gzip.ionbot.csv,25,/,colon,/,45865,8604,2943,1299
PXD005354,01255_E06_P013097_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_E06_P013097_S00_N21_R1.mgf.gzip/01255_E06_P013097_S00_N21_R1.mgf.gzip.ionbot.csv,25,/,colon,/,34294,7063,2275,1078
PXD005354,01255_F01_P013096_S00_N06_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_F01_P013096_S00_N06_R2.mgf.gzip/01255_F01_P013096_S00_N06_R2.mgf.gzip.ionbot.csv,24,/,colon,/,37296,6786,2270,1092
PXD005354,01255_F02_P013096_S00_N14_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_F02_P013096_S00_N14_R2.mgf.gzip/01255_F02_P013096_S00_N14_R2.mgf.gzip.ionbot.csv,24,/,colon,/,41449,7892,2560,1058
PXD005354,01255_F03_P013096_S00_N22_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_F03_P013096_S00_N22_R2.mgf.gzip/01255_F03_P013096_S00_N22_R2.mgf.gzip.ionbot.csv,24,/,colon,/,35249,6953,2352,841
PXD005354,01255_F04_P013097_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_F04_P013097_S00_N06_R1.mgf.gzip/01255_F04_P013097_S00_N06_R1.mgf.gzip.ionbot.csv,25,/,colon,/,43480,7817,2536,1256
PXD005354,01255_F05_P013097_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_F05_P013097_S00_N14_R1.mgf.gzip/01255_F05_P013097_S00_N14_R1.mgf.gzip.ionbot.csv,25,/,colon,/,44673,8797,2950,1283
PXD005354,01255_F06_P013097_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_F06_P013097_S00_N22_R1.mgf.gzip/01255_F06_P013097_S00_N22_R1.mgf.gzip.ionbot.csv,25,/,colon,/,36502,7860,2580,1139
PXD005354,01255_G01_P013096_S00_N07_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_G01_P013096_S00_N07_R2.mgf.gzip/01255_G01_P013096_S00_N07_R2.mgf.gzip.ionbot.csv,24,/,colon,/,43040,6993,2373,1045
PXD005354,01255_G02_P013096_S00_N15_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_G02_P013096_S00_N15_R2.mgf.gzip/01255_G02_P013096_S00_N15_R2.mgf.gzip.ionbot.csv,24,/,colon,/,41738,8052,2643,1046
PXD005354,01255_G03_P013096_S00_N23_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_G03_P013096_S00_N23_R2.mgf.gzip/01255_G03_P013096_S00_N23_R2.mgf.gzip.ionbot.csv,24,/,colon,/,32670,6885,2313,802
PXD005354,01255_G04_P013097_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_G04_P013097_S00_N07_R1.mgf.gzip/01255_G04_P013097_S00_N07_R1.mgf.gzip.ionbot.csv,25,/,colon,/,48128,7751,2554,1206
PXD005354,01255_G05_P013097_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_G05_P013097_S00_N15_R1.mgf.gzip/01255_G05_P013097_S00_N15_R1.mgf.gzip.ionbot.csv,25,/,colon,/,43774,8835,3001,1280
PXD005354,01255_G06_P013097_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_G06_P013097_S00_N23_R1.mgf.gzip/01255_G06_P013097_S00_N23_R1.mgf.gzip.ionbot.csv,25,/,colon,/,32774,7169,2365,1074
PXD005354,01255_H01_P013096_S00_N08_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_H01_P013096_S00_N08_R2.mgf.gzip/01255_H01_P013096_S00_N08_R2.mgf.gzip.ionbot.csv,24,/,colon,/,43251,6850,2207,1049
PXD005354,01255_H02_P013096_S00_N16_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_H02_P013096_S00_N16_R2.mgf.gzip/01255_H02_P013096_S00_N16_R2.mgf.gzip.ionbot.csv,24,/,colon,/,40744,7746,2554,1006
PXD005354,01255_H03_P013096_S00_N24_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_H03_P013096_S00_N24_R2.mgf.gzip/01255_H03_P013096_S00_N24_R2.mgf.gzip.ionbot.csv,24,/,colon,/,25456,5554,1789,624
PXD005354,01255_H04_P013097_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_H04_P013097_S00_N08_R1.mgf.gzip/01255_H04_P013097_S00_N08_R1.mgf.gzip.ionbot.csv,25,/,colon,/,44440,7370,2411,1198
PXD005354,01255_H05_P013097_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_H05_P013097_S00_N16_R1.mgf.gzip/01255_H05_P013097_S00_N16_R1.mgf.gzip.ionbot.csv,25,/,colon,/,42813,8618,2913,1269
PXD005354,01255_H06_P013097_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01255_H06_P013097_S00_N24_R1.mgf.gzip/01255_H06_P013097_S00_N24_R1.mgf.gzip.ionbot.csv,25,/,colon,/,27477,6114,2010,884
PXD005354,01258_A01_P013098_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01258_A01_P013098_S00_N01_R1.mgf.gzip/01258_A01_P013098_S00_N01_R1.mgf.gzip.ionbot.csv,26,/,colon,/,27171,4682,1545,883
PXD005354,01258_A02_P013098_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01258_A02_P013098_S00_N09_R1.mgf.gzip/01258_A02_P013098_S00_N09_R1.mgf.gzip.ionbot.csv,26,/,colon,/,44948,8388,2737,1316
PXD005354,01258_A03_P013098_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01258_A03_P013098_S00_N17_R1.mgf.gzip/01258_A03_P013098_S00_N17_R1.mgf.gzip.ionbot.csv,26,/,colon,/,41626,8629,2721,1248
PXD005354,01258_A04_P013099_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01258_A04_P013099_S00_N01_R1.mgf.gzip/01258_A04_P013099_S00_N01_R1.mgf.gzip.ionbot.csv,27,/,colon,/,26008,4184,1391,805
PXD005354,01258_A05_P013099_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01258_A05_P013099_S00_N09_R1.mgf.gzip/01258_A05_P013099_S00_N09_R1.mgf.gzip.ionbot.csv,27,/,colon,/,46127,7900,2620,1293
PXD005354,01258_A06_P013099_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01258_A06_P013099_S00_N17_R1.mgf.gzip/01258_A06_P013099_S00_N17_R1.mgf.gzip.ionbot.csv,27,/,colon,/,40273,7802,2511,1247
PXD005354,01258_B01_P013098_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01258_B01_P013098_S00_N02_R1.mgf.gzip/01258_B01_P013098_S00_N02_R1.mgf.gzip.ionbot.csv,26,/,colon,/,47197,7769,2594,1184
