PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path
PXD005354,01267_G04_P013138_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,44,
PXD005354,01267_G05_P013138_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,44,
PXD005354,01267_G06_P013138_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,44,
PXD005354,01267_H01_P013137_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,43,
PXD005354,01267_H02_P013137_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,43,
PXD005354,01267_H03_P013137_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,43,
PXD005354,01267_H04_P013138_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,44,
PXD005354,01267_H05_P013138_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,44,
PXD005354,01267_H06_P013138_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,44,
PXD005354,01268_A01_P013139_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_A02_P013139_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_A03_P013139_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_A04_P013140_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_A05_P013140_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_A06_P013140_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_B01_P013139_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_B02_P013139_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_B03_P013139_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_B04_P013140_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_B05_P013140_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_B06_P013140_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_C01_P013139_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_C02_P013139_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_C03_P013139_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_C04_P013140_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_C05_P013140_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_C06_P013140_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_D01_P013139_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_D02_P013139_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_D03_P013139_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_D04_P013140_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_D05_P013140_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_D06_P013140_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_E01_P013139_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_E02_P013139_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_E03_P013139_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_E04_P013140_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_E05_P013140_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_E06_P013140_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_F01_P013139_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_F02_P013139_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_F03_P013139_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_F04_P013140_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_F05_P013140_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_F06_P013140_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_G01_P013139_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_G02_P013139_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_G03_P013139_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_G04_P013140_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_G05_P013140_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_G06_P013140_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_H01_P013139_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_H02_P013139_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_H03_P013139_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,45,
PXD005354,01268_H04_P013140_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_H05_P013140_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01268_H06_P013140_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,46,
PXD005354,01330_A01_P013141_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_A02_P013141_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_A03_P013141_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_A04_P013142_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_A05_P013142_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_A06_P013142_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_B01_P013141_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_B02_P013141_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_B03_P013141_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_B04_P013142_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_B05_P013142_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_B06_P013142_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_C01_P013141_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_C02_P013141_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_C03_P013141_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_C04_P013142_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_C05_P013142_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_C06_P013142_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_D01_P013141_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_D02_P013141_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_D03_P013141_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_D04_P013142_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_D05_P013142_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_D06_P013142_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_E01_P013141_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_E02_P013141_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_E03_P013141_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_E04_P013142_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_E05_P013142_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_E06_P013142_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_F01_P013141_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_F02_P013141_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_F03_P013141_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_F04_P013142_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_F05_P013142_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_F06_P013142_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_G01_P013141_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_G02_P013141_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_G03_P013141_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_G04_P013142_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_G05_P013142_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_G06_P013142_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_H01_P013141_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_H02_P013141_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_H03_P013141_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,47,
PXD005354,01330_H04_P013142_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_H05_P013142_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01330_H06_P013142_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,48,
PXD005354,01331_A01_P013143_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_A02_P013143_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_A03_P013143_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_B01_P013143_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_B02_P013143_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_B03_P013143_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_C01_P013143_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_C02_P013143_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_C03_P013143_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_D01_P013143_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_D02_P013143_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_D03_P013143_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_E01_P013143_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_E02_P013143_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_E03_P013143_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_F01_P013143_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_F02_P013143_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_F03_P013143_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_G01_P013143_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_G02_P013143_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_G03_P013143_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_H01_P013143_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_H02_P013143_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01331_H03_P013143_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,49,
PXD005354,01332_A01_P013144_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_A02_P013144_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_A03_P013144_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_A04_P013145_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_A05_P013145_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_A06_P013145_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_B01_P013144_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_B02_P013144_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_B03_P013144_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_B04_P013145_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_B05_P013145_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_B06_P013145_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_C01_P013144_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_C02_P013144_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_C03_P013144_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_C04_P013145_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_C05_P013145_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_C06_P013145_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_D01_P013144_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_D02_P013144_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_D03_P013144_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_D04_P013145_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_D05_P013145_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_D06_P013145_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_E01_P013144_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_E02_P013144_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_E03_P013144_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_E04_P013145_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_E05_P013145_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_E06_P013145_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_F01_P013144_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_F02_P013144_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_F03_P013144_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_F04_P013145_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_F05_P013145_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_F06_P013145_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_G01_P013144_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_G02_P013144_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_G03_P013144_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_G04_P013145_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_G05_P013145_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_G06_P013145_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_H01_P013144_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_H02_P013144_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_H03_P013144_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,50,
PXD005354,01332_H04_P013145_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_H05_P013145_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01332_H06_P013145_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,51,
PXD005354,01333_A01_P013146_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_A02_P013146_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_A03_P013146_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_A04_P013147_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_A05_P013147_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_A06_P013147_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_B01_P013146_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_B02_P013146_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_B03_P013146_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_B04_P013147_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_B05_P013147_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_B06_P013147_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_C01_P013146_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_C02_P013146_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_C03_P013146_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_C04_P013147_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_C05_P013147_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_C06_P013147_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_D01_P013146_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_D02_P013146_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_D03_P013146_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_D04_P013147_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_D05_P013147_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_D06_P013147_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_E01_P013146_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_E02_P013146_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_E03_P013146_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_E04_P013147_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_E05_P013147_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_E06_P013147_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_F01_P013146_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_F02_P013146_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_F03_P013146_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_F04_P013147_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_F05_P013147_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_F06_P013147_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_G01_P013146_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_G02_P013146_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_G03_P013146_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_G04_P013147_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_G05_P013147_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_G06_P013147_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_H01_P013146_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_H02_P013146_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_H03_P013146_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,52,
PXD005354,01333_H04_P013147_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_H05_P013147_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01333_H06_P013147_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,53,
PXD005354,01334_A01_P013148_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_A02_P013148_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_A03_P013148_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_A04_P013149_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_A05_P013149_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_A06_P013149_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_B01_P013148_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_B02_P013148_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_B03_P013148_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_B04_P013149_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_B05_P013149_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_B06_P013149_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_C01_P013148_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_C02_P013148_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_C03_P013148_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_C04_P013149_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_C05_P013149_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_C06_P013149_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_D01_P013148_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_D02_P013148_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_D03_P013148_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_D04_P013149_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_D05_P013149_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_D06_P013149_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_E01_P013148_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_E02_P013148_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_E03_P013148_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_E04_P013149_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_E05_P013149_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_E06_P013149_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_F01_P013148_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_F02_P013148_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_F03_P013148_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_F04_P013149_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_F05_P013149_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_F06_P013149_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_G01_P013148_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_G02_P013148_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_G03_P013148_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_G04_P013149_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_G05_P013149_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_G06_P013149_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_H01_P013148_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_H02_P013148_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_H03_P013148_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,54,
PXD005354,01334_H04_P013149_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_H05_P013149_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01334_H06_P013149_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,55,
PXD005354,01335_A01_P013150_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,56,
PXD005354,01335_A02_P013150_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,56,
PXD005354,01335_A03_P013150_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,56,
PXD005354,01335_A04_P013151_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,57,
PXD005354,01335_A05_P013151_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,57,
PXD005354,01335_A06_P013151_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,57,
